#    L    TT             EE             TE             PP             TP          
   872   0.202282E+04   0.162597E+02   0.429879E+02   0.338345E+06   0.131606E+03
   873   0.201209E+04   0.165000E+02   0.440593E+02   0.337642E+06   0.130755E+03
   874   0.200131E+04   0.167446E+02   0.451019E+02   0.336940E+06   0.129902E+03
   875   0.199040E+04   0.169914E+02   0.461171E+02   0.336240E+06   0.129046E+03
   876   0.197937E+04   0.172433E+02   0.471038E+02   0.335541E+06   0.128188E+03
   877   0.196844E+04   0.174981E+02   0.480604E+02   0.334845E+06   0.127327E+03
   878   0.195723E+04   0.177558E+02   0.489877E+02   0.334151E+06   0.126465E+03
   879   0.194604E+04   0.180177E+02   0.498860E+02   0.333458E+06   0.125600E+03
   880   0.193481E+04   0.182826E+02   0.507545E+02   0.332768E+06   0.124733E+03
   881   0.192345E+04   0.185495E+02   0.515919E+02   0.332079E+06   0.123864E+03
   882   0.191204E+04   0.188200E+02   0.523989E+02   0.331392E+06   0.122994E+03
   883   0.190065E+04   0.190941E+02   0.531743E+02   0.330707E+06   0.122121E+03
   884   0.188906E+04   0.193696E+02   0.539203E+02   0.330024E+06   0.121247E+03
   885   0.187743E+04   0.196485E+02   0.546340E+02   0.329343E+06   0.120371E+03
   886   0.186582E+04   0.199303E+02   0.553163E+02   0.328663E+06   0.119494E+03
   887   0.185408E+04   0.202134E+02   0.559673E+02   0.327986E+06   0.118615E+03
   888   0.184244E+04   0.205000E+02   0.565864E+02   0.327310E+06   0.117735E+03
   889   0.183053E+04   0.207872E+02   0.571735E+02   0.326636E+06   0.116854E+03
   890   0.181872E+04   0.210779E+02   0.577274E+02   0.325964E+06   0.115972E+03
   891   0.180693E+04   0.213698E+02   0.582504E+02   0.325293E+06   0.115088E+03
   892   0.179509E+04   0.216631E+02   0.587418E+02   0.324625E+06   0.114204E+03
   893   0.178313E+04   0.219590E+02   0.592002E+02   0.323958E+06   0.113318E+03
   894   0.177127E+04   0.222555E+02   0.596258E+02   0.323293E+06   0.112432E+03
   895   0.175928E+04   0.225533E+02   0.600208E+02   0.322630E+06   0.111546E+03
   896   0.174732E+04   0.228530E+02   0.603824E+02   0.321968E+06   0.110658E+03
   897   0.173531E+04   0.231539E+02   0.607121E+02   0.321309E+06   0.109770E+03
   898   0.172340E+04   0.234554E+02   0.610093E+02   0.320651E+06   0.108882E+03
   899   0.171144E+04   0.237580E+02   0.612735E+02   0.319995E+06   0.107993E+03
   900   0.169943E+04   0.240611E+02   0.615060E+02   0.319340E+06   0.107104E+03
   901   0.168751E+04   0.243647E+02   0.617056E+02   0.318687E+06   0.106215E+03
   902   0.167555E+04   0.246687E+02   0.618731E+02   0.318036E+06   0.105325E+03
   903   0.166347E+04   0.249732E+02   0.620077E+02   0.317387E+06   0.104436E+03
   904   0.165163E+04   0.252775E+02   0.621096E+02   0.316740E+06   0.103547E+03
   905   0.163967E+04   0.255830E+02   0.621789E+02   0.316094E+06   0.102658E+03
   906   0.162773E+04   0.258875E+02   0.622156E+02   0.315450E+06   0.101769E+03
   907   0.161589E+04   0.261918E+02   0.622197E+02   0.314807E+06   0.100880E+03
   908   0.160415E+04   0.264960E+02   0.621922E+02   0.314166E+06   0.999917E+02
   909   0.159235E+04   0.267999E+02   0.621316E+02   0.313527E+06   0.991039E+02
   910   0.158051E+04   0.271043E+02   0.620401E+02   0.312890E+06   0.982166E+02
   911   0.156876E+04   0.274064E+02   0.619157E+02   0.312254E+06   0.973300E+02
   912   0.155702E+04   0.277091E+02   0.617598E+02   0.311620E+06   0.964440E+02
   913   0.154509E+04   0.280101E+02   0.615719E+02   0.310988E+06   0.955588E+02
   914   0.153355E+04   0.283103E+02   0.613534E+02   0.310357E+06   0.946745E+02
   915   0.152189E+04   0.286095E+02   0.611037E+02   0.309728E+06   0.937910E+02
   916   0.151039E+04   0.289072E+02   0.608222E+02   0.309101E+06   0.929086E+02
   917   0.149883E+04   0.292048E+02   0.605111E+02   0.308475E+06   0.920273E+02
   918   0.148745E+04   0.295001E+02   0.601683E+02   0.307851E+06   0.911471E+02
   919   0.147608E+04   0.297938E+02   0.597953E+02   0.307228E+06   0.902682E+02
   920   0.146473E+04   0.300859E+02   0.593915E+02   0.306607E+06   0.893906E+02
   921   0.145355E+04   0.303765E+02   0.589576E+02   0.305988E+06   0.885144E+02
   922   0.144231E+04   0.306649E+02   0.584945E+02   0.305370E+06   0.876396E+02
   923   0.143116E+04   0.309510E+02   0.580023E+02   0.304754E+06   0.867665E+02
   924   0.142011E+04   0.312355E+02   0.574803E+02   0.304140E+06   0.858949E+02
   925   0.140922E+04   0.315171E+02   0.569293E+02   0.303527E+06   0.850251E+02
   926   0.139827E+04   0.317973E+02   0.563509E+02   0.302916E+06   0.841571E+02
   927   0.138749E+04   0.320744E+02   0.557436E+02   0.302306E+06   0.832909E+02
   928   0.137680E+04   0.323494E+02   0.551083E+02   0.301698E+06   0.824267E+02
   929   0.136612E+04   0.326214E+02   0.544465E+02   0.301092E+06   0.815645E+02
   930   0.135561E+04   0.328898E+02   0.537568E+02   0.300487E+06   0.807045E+02
   931   0.134511E+04   0.331567E+02   0.530408E+02   0.299884E+06   0.798466E+02
   932   0.133478E+04   0.334193E+02   0.522985E+02   0.299282E+06   0.789910E+02
   933   0.132453E+04   0.336789E+02   0.515307E+02   0.298682E+06   0.781377E+02
   934   0.131437E+04   0.339365E+02   0.507384E+02   0.298083E+06   0.772869E+02
   935   0.130430E+04   0.341896E+02   0.499192E+02   0.297486E+06   0.764385E+02
   936   0.129439E+04   0.344392E+02   0.490763E+02   0.296891E+06   0.755928E+02
   937   0.128450E+04   0.346860E+02   0.482090E+02   0.296297E+06   0.747497E+02
   938   0.127476E+04   0.349292E+02   0.473181E+02   0.295704E+06   0.739093E+02
   939   0.126519E+04   0.351673E+02   0.464036E+02   0.295113E+06   0.730717E+02
   940   0.125562E+04   0.354027E+02   0.454665E+02   0.294524E+06   0.722371E+02
   941   0.124622E+04   0.356337E+02   0.445067E+02   0.293936E+06   0.714054E+02
   942   0.123690E+04   0.358605E+02   0.435250E+02   0.293349E+06   0.705768E+02
   943   0.122782E+04   0.360830E+02   0.425224E+02   0.292765E+06   0.697513E+02
   944   0.121882E+04   0.363013E+02   0.414980E+02   0.292181E+06   0.689291E+02
   945   0.120990E+04   0.365147E+02   0.404536E+02   0.291599E+06   0.681101E+02
   946   0.120115E+04   0.367245E+02   0.393891E+02   0.291019E+06   0.672945E+02
   947   0.119247E+04   0.369294E+02   0.383060E+02   0.290440E+06   0.664823E+02
   948   0.118381E+04   0.371308E+02   0.372039E+02   0.289863E+06   0.656737E+02
   949   0.117545E+04   0.373258E+02   0.360841E+02   0.289287E+06   0.648686E+02
   950   0.116717E+04   0.375167E+02   0.349460E+02   0.288712E+06   0.640673E+02
   951   0.115905E+04   0.377034E+02   0.337912E+02   0.288139E+06   0.632697E+02
   952   0.115109E+04   0.378852E+02   0.326203E+02   0.287568E+06   0.624759E+02
   953   0.114320E+04   0.380606E+02   0.314328E+02   0.286997E+06   0.616859E+02
   954   0.113547E+04   0.382320E+02   0.302299E+02   0.286429E+06   0.608998E+02
   955   0.112783E+04   0.383978E+02   0.290117E+02   0.285862E+06   0.601175E+02
   956   0.112033E+04   0.385588E+02   0.277782E+02   0.285296E+06   0.593391E+02
   957   0.111307E+04   0.387135E+02   0.265315E+02   0.284731E+06   0.585647E+02
   958   0.110581E+04   0.388627E+02   0.252702E+02   0.284168E+06   0.577941E+02
   959   0.109885E+04   0.390080E+02   0.239958E+02   0.283607E+06   0.570276E+02
   960   0.109197E+04   0.391470E+02   0.227104E+02   0.283047E+06   0.562651E+02
   961   0.108516E+04   0.392806E+02   0.214118E+02   0.282488E+06   0.555066E+02
   962   0.107858E+04   0.394088E+02   0.201022E+02   0.281931E+06   0.547521E+02
   963   0.107216E+04   0.395316E+02   0.187816E+02   0.281375E+06   0.540018E+02
   964   0.106588E+04   0.396482E+02   0.174515E+02   0.280821E+06   0.532555E+02
   965   0.105968E+04   0.397596E+02   0.161110E+02   0.280268E+06   0.525134E+02
   966   0.105370E+04   0.398655E+02   0.147617E+02   0.279716E+06   0.517754E+02
   967   0.104780E+04   0.399662E+02   0.134036E+02   0.279166E+06   0.510416E+02
   968   0.104205E+04   0.400594E+02   0.120373E+02   0.278617E+06   0.503120E+02
   969   0.103652E+04   0.401473E+02   0.106644E+02   0.278070E+06   0.495867E+02
   970   0.103113E+04   0.402299E+02   0.928324E+01   0.277524E+06   0.488656E+02
   971   0.102582E+04   0.403066E+02   0.789617E+01   0.276979E+06   0.481488E+02
   972   0.102066E+04   0.403766E+02   0.650385E+01   0.276436E+06   0.474364E+02
   973   0.101565E+04   0.404407E+02   0.510553E+01   0.275894E+06   0.467283E+02
   974   0.101085E+04   0.404996E+02   0.370193E+01   0.275354E+06   0.460245E+02
   975   0.100620E+04   0.405526E+02   0.229527E+01   0.274815E+06   0.453252E+02
   976   0.100169E+04   0.405983E+02   0.884780E+00   0.274277E+06   0.446302E+02
   977   0.997334E+03   0.406388E+02  -0.528074E+00   0.273740E+06   0.439398E+02
   978   0.993043E+03   0.406736E+02  -0.194346E+01   0.273205E+06   0.432538E+02
   979   0.989045E+03   0.407025E+02  -0.336005E+01   0.272672E+06   0.425723E+02
   980   0.985116E+03   0.407250E+02  -0.477803E+01   0.272139E+06   0.418953E+02
   981   0.981329E+03   0.407402E+02  -0.619666E+01   0.271608E+06   0.412229E+02
   982   0.977686E+03   0.407511E+02  -0.761492E+01   0.271079E+06   0.405550E+02
   983   0.974258E+03   0.407556E+02  -0.903274E+01   0.270550E+06   0.398918E+02
   984   0.970898E+03   0.407522E+02  -0.104494E+02   0.270023E+06   0.392332E+02
   985   0.967753E+03   0.407445E+02  -0.118644E+02   0.269497E+06   0.385793E+02
   986   0.964674E+03   0.407305E+02  -0.132769E+02   0.268973E+06   0.379301E+02
   987   0.961735E+03   0.407101E+02  -0.146869E+02   0.268450E+06   0.372855E+02
   988   0.959011E+03   0.406849E+02  -0.160932E+02   0.267928E+06   0.366457E+02
   989   0.956425E+03   0.406525E+02  -0.174945E+02   0.267408E+06   0.360107E+02
   990   0.953979E+03   0.406176E+02  -0.188922E+02   0.266889E+06   0.353805E+02
   991   0.951671E+03   0.405734E+02  -0.202844E+02   0.266371E+06   0.347551E+02
   992   0.949500E+03   0.405237E+02  -0.216711E+02   0.265854E+06   0.341345E+02
   993   0.947393E+03   0.404678E+02  -0.230516E+02   0.265339E+06   0.335188E+02
   994   0.945497E+03   0.404071E+02  -0.244243E+02   0.264825E+06   0.329080E+02
   995   0.943812E+03   0.403402E+02  -0.257901E+02   0.264312E+06   0.323022E+02
   996   0.942189E+03   0.402656E+02  -0.271474E+02   0.263801E+06   0.317012E+02
   997   0.940702E+03   0.401878E+02  -0.284971E+02   0.263291E+06   0.311053E+02
   998   0.939349E+03   0.401032E+02  -0.298362E+02   0.262782E+06   0.305144E+02
   999   0.938132E+03   0.400132E+02  -0.311662E+02   0.262274E+06   0.299285E+02
  1000   0.937048E+03   0.399178E+02  -0.324863E+02   0.261768E+06   0.293476E+02
  1001   0.936099E+03   0.398164E+02  -0.337945E+02   0.261263E+06   0.287718E+02
  1002   0.935209E+03   0.397088E+02  -0.350914E+02   0.260759E+06   0.282012E+02
  1003   0.934527E+03   0.395967E+02  -0.363772E+02   0.260257E+06   0.276356E+02
  1004   0.933978E+03   0.394786E+02  -0.376505E+02   0.259755E+06   0.270752E+02
  1005   0.933637E+03   0.393552E+02  -0.389098E+02   0.259255E+06   0.265199E+02
  1006   0.933354E+03   0.392257E+02  -0.401568E+02   0.258756E+06   0.259698E+02
  1007   0.933131E+03   0.390910E+02  -0.413901E+02   0.258259E+06   0.254248E+02
  1008   0.932817E+03   0.389510E+02  -0.426090E+02   0.257763E+06   0.248850E+02
  1009   0.932859E+03   0.388057E+02  -0.438135E+02   0.257267E+06   0.243504E+02
  1010   0.933034E+03   0.386560E+02  -0.450031E+02   0.256774E+06   0.238211E+02
  1011   0.933267E+03   0.385017E+02  -0.461771E+02   0.256281E+06   0.232969E+02
  1012   0.933632E+03   0.383415E+02  -0.473370E+02   0.255790E+06   0.227781E+02
  1013   0.934130E+03   0.381775E+02  -0.484792E+02   0.255299E+06   0.222644E+02
  1014   0.934760E+03   0.380076E+02  -0.496061E+02   0.254810E+06   0.217561E+02
  1015   0.935373E+03   0.378340E+02  -0.507155E+02   0.254323E+06   0.212530E+02
  1016   0.936192E+03   0.376545E+02  -0.518082E+02   0.253836E+06   0.207552E+02
  1017   0.937143E+03   0.374713E+02  -0.528835E+02   0.253351E+06   0.202628E+02
  1018   0.938151E+03   0.372821E+02  -0.539409E+02   0.252866E+06   0.197757E+02
  1019   0.939217E+03   0.370900E+02  -0.549803E+02   0.252384E+06   0.192939E+02
  1020   0.940488E+03   0.368913E+02  -0.560013E+02   0.251902E+06   0.188175E+02
  1021   0.941816E+03   0.366890E+02  -0.570037E+02   0.251421E+06   0.183465E+02
  1022   0.943200E+03   0.364830E+02  -0.579870E+02   0.250942E+06   0.178808E+02
  1023   0.944716E+03   0.362719E+02  -0.589483E+02   0.250464E+06   0.174206E+02
  1024   0.946288E+03   0.360564E+02  -0.598914E+02   0.249987E+06   0.169658E+02
  1025   0.947916E+03   0.358381E+02  -0.608112E+02   0.249511E+06   0.165164E+02
  1026   0.949898E+03   0.356146E+02  -0.617122E+02   0.249036E+06   0.160724E+02
  1027   0.951713E+03   0.353891E+02  -0.625923E+02   0.248563E+06   0.156340E+02
  1028   0.953584E+03   0.351592E+02  -0.634501E+02   0.248090E+06   0.152010E+02
  1029   0.955585E+03   0.349250E+02  -0.642879E+02   0.247619E+06   0.147735E+02
  1030   0.957642E+03   0.346880E+02  -0.651035E+02   0.247149E+06   0.143515E+02
  1031   0.959606E+03   0.344475E+02  -0.658956E+02   0.246681E+06   0.139350E+02
  1032   0.961848E+03   0.342019E+02  -0.666694E+02   0.246213E+06   0.135241E+02
  1033   0.964071E+03   0.339543E+02  -0.674199E+02   0.245746E+06   0.131187E+02
  1034   0.966498E+03   0.337046E+02  -0.681471E+02   0.245281E+06   0.127189E+02
  1035   0.968906E+03   0.334507E+02  -0.688526E+02   0.244817E+06   0.123246E+02
  1036   0.971368E+03   0.331933E+02  -0.695357E+02   0.244354E+06   0.119360E+02
  1037   0.973886E+03   0.329338E+02  -0.701958E+02   0.243892E+06   0.115530E+02
  1038   0.976532E+03   0.326724E+02  -0.708330E+02   0.243431E+06   0.111756E+02
  1039   0.979233E+03   0.324075E+02  -0.714436E+02   0.242971E+06   0.108038E+02
  1040   0.981840E+03   0.321399E+02  -0.720329E+02   0.242513E+06   0.104377E+02
  1041   0.984649E+03   0.318710E+02  -0.725958E+02   0.242056E+06   0.100772E+02
  1042   0.987438E+03   0.315987E+02  -0.731370E+02   0.241599E+06   0.972246E+01
  1043   0.990281E+03   0.313244E+02  -0.736519E+02   0.241144E+06   0.937340E+01
  1044   0.993253E+03   0.310475E+02  -0.741443E+02   0.240690E+06   0.903004E+01
  1045   0.996129E+03   0.307709E+02  -0.746145E+02   0.240237E+06   0.869242E+01
  1046   0.999134E+03   0.304908E+02  -0.750550E+02   0.239785E+06   0.836053E+01
  1047   0.100219E+04   0.302089E+02  -0.754808E+02   0.239335E+06   0.803440E+01
  1048   0.100515E+04   0.299258E+02  -0.758771E+02   0.238885E+06   0.771404E+01
  1049   0.100824E+04   0.296415E+02  -0.762440E+02   0.238437E+06   0.739947E+01
  1050   0.101131E+04   0.293554E+02  -0.765890E+02   0.237989E+06   0.709070E+01
  1051   0.101443E+04   0.290682E+02  -0.769122E+02   0.237543E+06   0.678773E+01
  1052   0.101761E+04   0.287798E+02  -0.772062E+02   0.237098E+06   0.649055E+01
  1053   0.102069E+04   0.284902E+02  -0.774786E+02   0.236654E+06   0.619910E+01
  1054   0.102382E+04   0.282003E+02  -0.777294E+02   0.236211E+06   0.591337E+01
  1055   0.102694E+04   0.279099E+02  -0.779513E+02   0.235769E+06   0.563331E+01
  1056   0.103010E+04   0.276183E+02  -0.781517E+02   0.235328E+06   0.535889E+01
  1057   0.103333E+04   0.273263E+02  -0.783233E+02   0.234888E+06   0.509007E+01
  1058   0.103668E+04   0.270346E+02  -0.784736E+02   0.234449E+06   0.482681E+01
  1059   0.103993E+04   0.267416E+02  -0.785953E+02   0.234012E+06   0.456910E+01
  1060   0.104317E+04   0.264482E+02  -0.786958E+02   0.233575E+06   0.431687E+01
  1061   0.104639E+04   0.261558E+02  -0.787678E+02   0.233139E+06   0.407011E+01
  1062   0.104967E+04   0.258629E+02  -0.788188E+02   0.232705E+06   0.382878E+01
  1063   0.105277E+04   0.255702E+02  -0.788414E+02   0.232272E+06   0.359284E+01
  1064   0.105601E+04   0.252777E+02  -0.788506E+02   0.231839E+06   0.336225E+01
  1065   0.105923E+04   0.249847E+02  -0.788315E+02   0.231408E+06   0.313699E+01
  1066   0.106236E+04   0.246927E+02  -0.787843E+02   0.230978E+06   0.291701E+01
  1067   0.106562E+04   0.244016E+02  -0.787091E+02   0.230549E+06   0.270228E+01
  1068   0.106879E+04   0.241106E+02  -0.786132E+02   0.230120E+06   0.249277E+01
  1069   0.107194E+04   0.238214E+02  -0.785043E+02   0.229693E+06   0.228843E+01
  1070   0.107515E+04   0.235315E+02  -0.783674E+02   0.229267E+06   0.208924E+01
  1071   0.107820E+04   0.232440E+02  -0.782028E+02   0.228842E+06   0.189516E+01
  1072   0.108130E+04   0.229567E+02  -0.780105E+02   0.228418E+06   0.170615E+01
  1073   0.108446E+04   0.226710E+02  -0.777980E+02   0.227995E+06   0.152219E+01
  1074   0.108746E+04   0.223869E+02  -0.775653E+02   0.227573E+06   0.134322E+01
  1075   0.109051E+04   0.221029E+02  -0.773125E+02   0.227153E+06   0.116923E+01
  1076   0.109348E+04   0.218212E+02  -0.770323E+02   0.226733E+06   0.100016E+01
  1077   0.109651E+04   0.215411E+02  -0.767396E+02   0.226314E+06   0.835996E+00
  1078   0.109937E+04   0.212633E+02  -0.764047E+02   0.225896E+06   0.676692E+00
  1079   0.110222E+04   0.209863E+02  -0.760649E+02   0.225479E+06   0.522215E+00
  1080   0.110513E+04   0.207108E+02  -0.757054E+02   0.225063E+06   0.372530E+00
  1081   0.110788E+04   0.204392E+02  -0.753188E+02   0.224649E+06   0.227601E+00
  1082   0.111061E+04   0.201690E+02  -0.749126E+02   0.224235E+06   0.873939E-01
  1083   0.111333E+04   0.199003E+02  -0.744869E+02   0.223822E+06  -0.481276E-01
  1084   0.111604E+04   0.196347E+02  -0.740418E+02   0.223410E+06  -0.178998E+00
  1085   0.111866E+04   0.193712E+02  -0.735699E+02   0.222999E+06  -0.305254E+00
  1086   0.112126E+04   0.191108E+02  -0.730936E+02   0.222590E+06  -0.426929E+00
  1087   0.112378E+04   0.188533E+02  -0.725757E+02   0.222181E+06  -0.544060E+00
  1088   0.112622E+04   0.185965E+02  -0.720536E+02   0.221773E+06  -0.656681E+00
  1089   0.112864E+04   0.183441E+02  -0.715050E+02   0.221366E+06  -0.764828E+00
  1090   0.113098E+04   0.180947E+02  -0.709522E+02   0.220960E+06  -0.868535E+00
  1091   0.113330E+04   0.178474E+02  -0.703656E+02   0.220555E+06  -0.967839E+00
  1092   0.113562E+04   0.176030E+02  -0.697676E+02   0.220151E+06  -0.106277E+01
  1093   0.113777E+04   0.173630E+02  -0.691508E+02   0.219748E+06  -0.115338E+01
  1094   0.113977E+04   0.171252E+02  -0.685228E+02   0.219347E+06  -0.123968E+01
  1095   0.114190E+04   0.168924E+02  -0.678835E+02   0.218946E+06  -0.132172E+01
  1096   0.114388E+04   0.166610E+02  -0.672182E+02   0.218546E+06  -0.139954E+01
  1097   0.114577E+04   0.164340E+02  -0.665344E+02   0.218146E+06  -0.147316E+01
  1098   0.114765E+04   0.162113E+02  -0.658396E+02   0.217748E+06  -0.154263E+01
  1099   0.114945E+04   0.159922E+02  -0.651339E+02   0.217351E+06  -0.160797E+01
  1100   0.115117E+04   0.157773E+02  -0.644099E+02   0.216955E+06  -0.166923E+01
