#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   178   0.481059E+04  -0.350451E+02   0.163393E-03  -0.350451E+02   0.783031E+00  -0.621238E-06   0.163393E-03  -0.621238E-06   0.663517E-07
   179   0.483241E+04  -0.343854E+02   0.162004E-03  -0.343854E+02   0.772447E+00  -0.614141E-06   0.162004E-03  -0.614141E-06   0.659952E-07
   180   0.485394E+04  -0.337010E+02   0.160633E-03  -0.337010E+02   0.761991E+00  -0.606439E-06   0.160633E-03  -0.606439E-06   0.656417E-07
   181   0.487496E+04  -0.329919E+02   0.159280E-03  -0.329919E+02   0.751662E+00  -0.598158E-06   0.159280E-03  -0.598158E-06   0.652910E-07
   182   0.489556E+04  -0.322565E+02   0.157943E-03  -0.322565E+02   0.741533E+00  -0.589325E-06   0.157943E-03  -0.589325E-06   0.649432E-07
   183   0.491564E+04  -0.314963E+02   0.156622E-03  -0.314963E+02   0.731525E+00  -0.579968E-06   0.156622E-03  -0.579968E-06   0.645982E-07
   184   0.493537E+04  -0.307107E+02   0.155317E-03  -0.307107E+02   0.721713E+00  -0.570112E-06   0.155317E-03  -0.570112E-06   0.642560E-07
   185   0.495467E+04  -0.299018E+02   0.154028E-03  -0.299018E+02   0.712242E+00  -0.559786E-06   0.154028E-03  -0.559786E-06   0.639166E-07
   186   0.497317E+04  -0.290667E+02   0.152753E-03  -0.290667E+02   0.702968E+00  -0.549017E-06   0.152753E-03  -0.549017E-06   0.635799E-07
   187   0.499153E+04  -0.282067E+02   0.151494E-03  -0.282067E+02   0.694032E+00  -0.537831E-06   0.151494E-03  -0.537831E-06   0.632460E-07
   188   0.500940E+04  -0.273236E+02   0.150248E-03  -0.273236E+02   0.685416E+00  -0.526256E-06   0.150248E-03  -0.526256E-06   0.629147E-07
   189   0.502669E+04  -0.264156E+02   0.149016E-03  -0.264156E+02   0.677155E+00  -0.514318E-06   0.149016E-03  -0.514318E-06   0.625861E-07
   190   0.504386E+04  -0.254851E+02   0.147797E-03  -0.254851E+02   0.669299E+00  -0.502044E-06   0.147797E-03  -0.502044E-06   0.622602E-07
   191   0.506016E+04  -0.245291E+02   0.146591E-03  -0.245291E+02   0.661868E+00  -0.489462E-06   0.146591E-03  -0.489462E-06   0.619368E-07
   192   0.507610E+04  -0.235498E+02   0.145397E-03  -0.235498E+02   0.654883E+00  -0.476599E-06   0.145397E-03  -0.476599E-06   0.616160E-07
   193   0.509148E+04  -0.225487E+02   0.144215E-03  -0.225487E+02   0.648385E+00  -0.463482E-06   0.144215E-03  -0.463482E-06   0.612978E-07
   194   0.510651E+04  -0.215235E+02   0.143044E-03  -0.215235E+02   0.642403E+00  -0.450137E-06   0.143044E-03  -0.450137E-06   0.609821E-07
   195   0.512097E+04  -0.204765E+02   0.141884E-03  -0.204765E+02   0.636972E+00  -0.436592E-06   0.141884E-03  -0.436592E-06   0.606689E-07
   196   0.513487E+04  -0.194070E+02   0.140735E-03  -0.194070E+02   0.632126E+00  -0.422874E-06   0.140735E-03  -0.422874E-06   0.603581E-07
   197   0.514835E+04  -0.183164E+02   0.139596E-03  -0.183164E+02   0.627909E+00  -0.409010E-06   0.139596E-03  -0.409010E-06   0.600498E-07
   198   0.516133E+04  -0.172039E+02   0.138467E-03  -0.172039E+02   0.624340E+00  -0.395026E-06   0.138467E-03  -0.395026E-06   0.597439E-07
   199   0.517383E+04  -0.160704E+02   0.137346E-03  -0.160704E+02   0.621454E+00  -0.380951E-06   0.137346E-03  -0.380951E-06   0.594403E-07
   200   0.518583E+04  -0.149165E+02   0.136234E-03  -0.149165E+02   0.619279E+00  -0.366810E-06   0.136234E-03  -0.366810E-06   0.591391E-07
   201   0.519728E+04  -0.137415E+02   0.135131E-03  -0.137415E+02   0.617873E+00  -0.352628E-06   0.135131E-03  -0.352628E-06   0.588403E-07
   202   0.520824E+04  -0.125469E+02   0.134036E-03  -0.125469E+02   0.617240E+00  -0.338410E-06   0.134036E-03  -0.338410E-06   0.585437E-07
   203   0.521863E+04  -0.113318E+02   0.132949E-03  -0.113318E+02   0.617439E+00  -0.324160E-06   0.132949E-03  -0.324160E-06   0.582494E-07
   204   0.522839E+04  -0.100993E+02   0.131870E-03  -0.100993E+02   0.618489E+00  -0.309880E-06   0.131870E-03  -0.309880E-06   0.579574E-07
   205   0.523765E+04  -0.884696E+01   0.130799E-03  -0.884696E+01   0.620433E+00  -0.295573E-06   0.130799E-03  -0.295573E-06   0.576677E-07
   206   0.524629E+04  -0.757613E+01   0.129736E-03  -0.757613E+01   0.623306E+00  -0.281241E-06   0.129736E-03  -0.281241E-06   0.573801E-07
   207   0.525443E+04  -0.628719E+01   0.128681E-03  -0.628719E+01   0.627128E+00  -0.266888E-06   0.128681E-03  -0.266888E-06   0.570948E-07
   208   0.526186E+04  -0.498062E+01   0.127634E-03  -0.498062E+01   0.631950E+00  -0.252516E-06   0.127634E-03  -0.252516E-06   0.568117E-07
   209   0.526873E+04  -0.365675E+01   0.126595E-03  -0.365675E+01   0.637791E+00  -0.238128E-06   0.126595E-03  -0.238128E-06   0.565307E-07
   210   0.527503E+04  -0.231644E+01   0.125564E-03  -0.231644E+01   0.644703E+00  -0.223726E-06   0.125564E-03  -0.223726E-06   0.562519E-07
   211   0.528077E+04  -0.959719E+00   0.124541E-03  -0.959719E+00   0.652711E+00  -0.209314E-06   0.124541E-03  -0.209314E-06   0.559753E-07
   212   0.528580E+04   0.412522E+00   0.123525E-03   0.412522E+00   0.661845E+00  -0.194893E-06   0.123525E-03  -0.194893E-06   0.557007E-07
   213   0.529034E+04   0.180036E+01   0.122517E-03   0.180036E+01   0.672146E+00  -0.180467E-06   0.122517E-03  -0.180467E-06   0.554283E-07
   214   0.529424E+04   0.320263E+01   0.121517E-03   0.320263E+01   0.683605E+00  -0.166039E-06   0.121517E-03  -0.166039E-06   0.551579E-07
   215   0.529757E+04   0.461862E+01   0.120524E-03   0.461862E+01   0.696414E+00  -0.151611E-06   0.120524E-03  -0.151611E-06   0.548896E-07
   216   0.530027E+04   0.604888E+01   0.119539E-03   0.604888E+01   0.710384E+00  -0.137186E-06   0.119539E-03  -0.137186E-06   0.546234E-07
   217   0.530248E+04   0.749146E+01   0.118561E-03   0.749146E+01   0.725670E+00  -0.122766E-06   0.118561E-03  -0.122766E-06   0.543592E-07
   218   0.530405E+04   0.894660E+01   0.117591E-03   0.894660E+01   0.742269E+00  -0.108355E-06   0.117591E-03  -0.108355E-06   0.540969E-07
   219   0.530505E+04   0.104153E+02   0.116628E-03   0.104153E+02   0.760180E+00  -0.939553E-07   0.116628E-03  -0.939553E-07   0.538367E-07
   220   0.530549E+04   0.118932E+02   0.115673E-03   0.118932E+02   0.779549E+00  -0.795690E-07   0.115673E-03  -0.795690E-07   0.535785E-07
   221   0.530536E+04   0.133824E+02   0.114725E-03   0.133824E+02   0.800300E+00  -0.651993E-07   0.114725E-03  -0.651993E-07   0.533222E-07
   222   0.530467E+04   0.148817E+02   0.113784E-03   0.148817E+02   0.822579E+00  -0.508489E-07   0.113784E-03  -0.508489E-07   0.530678E-07
   223   0.530327E+04   0.163916E+02   0.112850E-03   0.163916E+02   0.846310E+00  -0.365204E-07   0.112850E-03  -0.365204E-07   0.528153E-07
   224   0.530145E+04   0.179087E+02   0.111924E-03   0.179087E+02   0.871491E+00  -0.222166E-07   0.111924E-03  -0.222166E-07   0.525648E-07
   225   0.529899E+04   0.194358E+02   0.111005E-03   0.194358E+02   0.898269E+00  -0.794033E-08   0.111005E-03  -0.794033E-08   0.523161E-07
   226   0.529596E+04   0.209692E+02   0.110093E-03   0.209692E+02   0.926641E+00   0.630581E-08   0.110093E-03   0.630581E-08   0.520693E-07
   227   0.529230E+04   0.225106E+02   0.109188E-03   0.225106E+02   0.956606E+00   0.205191E-07   0.109188E-03   0.205191E-07   0.518243E-07
   228   0.528814E+04   0.240585E+02   0.108290E-03   0.240585E+02   0.988162E+00   0.346967E-07   0.108290E-03   0.346967E-07   0.515812E-07
   229   0.528342E+04   0.256114E+02   0.107399E-03   0.256114E+02   0.102138E+01   0.488360E-07   0.107399E-03   0.488360E-07   0.513398E-07
   230   0.527806E+04   0.271700E+02   0.106515E-03   0.271700E+02   0.105626E+01   0.629342E-07   0.106515E-03   0.629342E-07   0.511003E-07
   231   0.527205E+04   0.287338E+02   0.105637E-03   0.287338E+02   0.109287E+01   0.769886E-07   0.105637E-03   0.769886E-07   0.508625E-07
   232   0.526556E+04   0.303012E+02   0.104767E-03   0.303012E+02   0.113114E+01   0.909965E-07   0.104767E-03   0.909965E-07   0.506264E-07
   233   0.525850E+04   0.318707E+02   0.103903E-03   0.318707E+02   0.117129E+01   0.104955E-06   0.103903E-03   0.104955E-06   0.503921E-07
   234   0.525072E+04   0.334433E+02   0.103046E-03   0.334433E+02   0.121316E+01   0.118862E-06   0.103046E-03   0.118862E-06   0.501595E-07
   235   0.524245E+04   0.350173E+02   0.102196E-03   0.350173E+02   0.125683E+01   0.132714E-06   0.102196E-03   0.132714E-06   0.499286E-07
   236   0.523354E+04   0.365929E+02   0.101352E-03   0.365929E+02   0.130230E+01   0.146508E-06   0.101352E-03   0.146508E-06   0.496994E-07
   237   0.522406E+04   0.381686E+02   0.100515E-03   0.381686E+02   0.134964E+01   0.160243E-06   0.100515E-03   0.160243E-06   0.494718E-07
   238   0.521402E+04   0.397444E+02   0.996849E-04   0.397444E+02   0.139893E+01   0.173914E-06   0.996849E-04   0.173914E-06   0.492459E-07
   239   0.520348E+04   0.413196E+02   0.988609E-04   0.413196E+02   0.145000E+01   0.187520E-06   0.988609E-04   0.187520E-06   0.490216E-07
   240   0.519223E+04   0.428921E+02   0.980434E-04   0.428921E+02   0.150294E+01   0.201058E-06   0.980434E-04   0.201058E-06   0.487989E-07
   241   0.518056E+04   0.444626E+02   0.972323E-04   0.444626E+02   0.155788E+01   0.214524E-06   0.972323E-04   0.214524E-06   0.485777E-07
   242   0.516832E+04   0.460304E+02   0.964276E-04   0.460304E+02   0.161469E+01   0.227917E-06   0.964276E-04   0.227917E-06   0.483582E-07
   243   0.515552E+04   0.475941E+02   0.956292E-04   0.475941E+02   0.167350E+01   0.241233E-06   0.956292E-04   0.241233E-06   0.481402E-07
   244   0.514214E+04   0.491544E+02   0.948370E-04   0.491544E+02   0.173424E+01   0.254470E-06   0.948370E-04   0.254470E-06   0.479237E-07
   245   0.512820E+04   0.507084E+02   0.940511E-04   0.507084E+02   0.179699E+01   0.267625E-06   0.940511E-04   0.267625E-06   0.477087E-07
   246   0.511377E+04   0.522576E+02   0.932714E-04   0.522576E+02   0.186173E+01   0.280695E-06   0.932714E-04   0.280695E-06   0.474952E-07
   247   0.509884E+04   0.537998E+02   0.924978E-04   0.537998E+02   0.192840E+01   0.293678E-06   0.924978E-04   0.293678E-06   0.472832E-07
   248   0.508334E+04   0.553351E+02   0.917303E-04   0.553351E+02   0.199736E+01   0.306571E-06   0.917303E-04   0.306571E-06   0.470726E-07
   249   0.506742E+04   0.568628E+02   0.909689E-04   0.568628E+02   0.206809E+01   0.319371E-06   0.909689E-04   0.319371E-06   0.468635E-07
   250   0.505094E+04   0.583813E+02   0.902134E-04   0.583813E+02   0.214104E+01   0.332075E-06   0.902134E-04   0.332075E-06   0.466558E-07
   251   0.503403E+04   0.598916E+02   0.894639E-04   0.598916E+02   0.221590E+01   0.344682E-06   0.894639E-04   0.344682E-06   0.464495E-07
   252   0.501649E+04   0.613920E+02   0.887203E-04   0.613920E+02   0.229291E+01   0.357192E-06   0.887203E-04   0.357192E-06   0.462446E-07
   253   0.499867E+04   0.628813E+02   0.879825E-04   0.628813E+02   0.237183E+01   0.369607E-06   0.879825E-04   0.369607E-06   0.460410E-07
   254   0.498027E+04   0.643594E+02   0.872505E-04   0.643594E+02   0.245297E+01   0.381928E-06   0.872505E-04   0.381928E-06   0.458388E-07
   255   0.496139E+04   0.658263E+02   0.865243E-04   0.658263E+02   0.253603E+01   0.394157E-06   0.865243E-04   0.394157E-06   0.456380E-07
   256   0.494208E+04   0.672821E+02   0.858037E-04   0.672821E+02   0.262138E+01   0.406296E-06   0.858037E-04   0.406296E-06   0.454385E-07
   257   0.492235E+04   0.687187E+02   0.850888E-04   0.687187E+02   0.270858E+01   0.418346E-06   0.850888E-04   0.418346E-06   0.452404E-07
   258   0.490212E+04   0.701486E+02   0.843794E-04   0.701486E+02   0.279801E+01   0.430310E-06   0.843794E-04   0.430310E-06   0.450436E-07
   259   0.488147E+04   0.715572E+02   0.836755E-04   0.715572E+02   0.288950E+01   0.442187E-06   0.836755E-04   0.442187E-06   0.448481E-07
   260   0.486047E+04   0.729592E+02   0.829771E-04   0.729592E+02   0.298308E+01   0.453981E-06   0.829771E-04   0.453981E-06   0.446539E-07
   261   0.483898E+04   0.743325E+02   0.822841E-04   0.743325E+02   0.307866E+01   0.465692E-06   0.822841E-04   0.465692E-06   0.444610E-07
   262   0.481698E+04   0.756993E+02   0.815964E-04   0.756993E+02   0.317646E+01   0.477322E-06   0.815964E-04   0.477322E-06   0.442694E-07
   263   0.479486E+04   0.770522E+02   0.809140E-04   0.770522E+02   0.327627E+01   0.488873E-06   0.809140E-04   0.488873E-06   0.440790E-07
   264   0.477216E+04   0.783839E+02   0.802369E-04   0.783839E+02   0.337816E+01   0.500347E-06   0.802369E-04   0.500347E-06   0.438899E-07
   265   0.474896E+04   0.796870E+02   0.795650E-04   0.796870E+02   0.348206E+01   0.511744E-06   0.795650E-04   0.511744E-06   0.437021E-07
   266   0.472549E+04   0.809837E+02   0.788982E-04   0.809837E+02   0.358819E+01   0.523067E-06   0.788982E-04   0.523067E-06   0.435155E-07
   267   0.470152E+04   0.822519E+02   0.782364E-04   0.822519E+02   0.369619E+01   0.534317E-06   0.782364E-04   0.534317E-06   0.433301E-07
   268   0.467719E+04   0.835064E+02   0.775797E-04   0.835064E+02   0.380642E+01   0.545496E-06   0.775797E-04   0.545496E-06   0.431460E-07
   269   0.465236E+04   0.847398E+02   0.769279E-04   0.847398E+02   0.391859E+01   0.556606E-06   0.769279E-04   0.556606E-06   0.429630E-07
   270   0.462733E+04   0.859522E+02   0.762811E-04   0.859522E+02   0.403277E+01   0.567647E-06   0.762811E-04   0.567647E-06   0.427813E-07
   271   0.460187E+04   0.871435E+02   0.756391E-04   0.871435E+02   0.414889E+01   0.578622E-06   0.756391E-04   0.578622E-06   0.426007E-07
   272   0.457621E+04   0.883065E+02   0.750019E-04   0.883065E+02   0.426726E+01   0.589532E-06   0.750019E-04   0.589532E-06   0.424213E-07
   273   0.455011E+04   0.894559E+02   0.743694E-04   0.894559E+02   0.438727E+01   0.600379E-06   0.743694E-04   0.600379E-06   0.422431E-07
   274   0.452374E+04   0.905696E+02   0.737417E-04   0.905696E+02   0.450952E+01   0.611164E-06   0.737417E-04   0.611164E-06   0.420661E-07
   275   0.449701E+04   0.916699E+02   0.731185E-04   0.916699E+02   0.463350E+01   0.621889E-06   0.731185E-04   0.621889E-06   0.418902E-07
   276   0.447008E+04   0.927344E+02   0.725000E-04   0.927344E+02   0.475943E+01   0.632555E-06   0.725000E-04   0.632555E-06   0.417154E-07
   277   0.444271E+04   0.937856E+02   0.718860E-04   0.937856E+02   0.488730E+01   0.643165E-06   0.718860E-04   0.643165E-06   0.415417E-07
   278   0.441514E+04   0.948012E+02   0.712764E-04   0.948012E+02   0.501706E+01   0.653719E-06   0.712764E-04   0.653719E-06   0.413692E-07
   279   0.438729E+04   0.957885E+02   0.706713E-04   0.957885E+02   0.514861E+01   0.664220E-06   0.706713E-04   0.664220E-06   0.411978E-07
   280   0.435915E+04   0.967627E+02   0.700705E-04   0.967627E+02   0.528197E+01   0.674668E-06   0.700705E-04   0.674668E-06   0.410274E-07
   281   0.433088E+04   0.977012E+02   0.694740E-04   0.977012E+02   0.541721E+01   0.685066E-06   0.694740E-04   0.685066E-06   0.408581E-07
   282   0.430217E+04   0.986118E+02   0.688818E-04   0.986118E+02   0.555404E+01   0.695415E-06   0.688818E-04   0.695415E-06   0.406900E-07
   283   0.427334E+04   0.994943E+02   0.682938E-04   0.994943E+02   0.569267E+01   0.705717E-06   0.682938E-04   0.705717E-06   0.405228E-07
   284   0.424429E+04   0.100349E+03   0.677099E-04   0.100349E+03   0.583304E+01   0.715973E-06   0.677099E-04   0.715973E-06   0.403567E-07
   285   0.421503E+04   0.101175E+03   0.671301E-04   0.101175E+03   0.597515E+01   0.726185E-06   0.671301E-04   0.726185E-06   0.401917E-07
   286   0.418549E+04   0.101966E+03   0.665543E-04   0.101966E+03   0.611884E+01   0.736354E-06   0.665543E-04   0.736354E-06   0.400277E-07
   287   0.415573E+04   0.102737E+03   0.659825E-04   0.102737E+03   0.626413E+01   0.746482E-06   0.659825E-04   0.746482E-06   0.398647E-07
   288   0.412584E+04   0.103473E+03   0.654147E-04   0.103473E+03   0.641101E+01   0.756571E-06   0.654147E-04   0.756571E-06   0.397027E-07
   289   0.409574E+04   0.104180E+03   0.648507E-04   0.104180E+03   0.655941E+01   0.766622E-06   0.648507E-04   0.766622E-06   0.395417E-07
   290   0.406550E+04   0.104860E+03   0.642905E-04   0.104860E+03   0.670918E+01   0.776637E-06   0.642905E-04   0.776637E-06   0.393817E-07
   291   0.403512E+04   0.105497E+03   0.637340E-04   0.105497E+03   0.686107E+01   0.786617E-06   0.637340E-04   0.786617E-06   0.392227E-07
   292   0.400431E+04   0.106114E+03   0.631813E-04   0.106114E+03   0.701396E+01   0.796564E-06   0.631813E-04   0.796564E-06   0.390646E-07
   293   0.397365E+04   0.106689E+03   0.626322E-04   0.106689E+03   0.716748E+01   0.806480E-06   0.626322E-04   0.806480E-06   0.389075E-07
   294   0.394271E+04   0.107243E+03   0.620867E-04   0.107243E+03   0.732313E+01   0.816367E-06   0.620867E-04   0.816367E-06   0.387514E-07
   295   0.391185E+04   0.107754E+03   0.615447E-04   0.107754E+03   0.747941E+01   0.826224E-06   0.615447E-04   0.826224E-06   0.385961E-07
   296   0.388070E+04   0.108238E+03   0.610063E-04   0.108238E+03   0.763781E+01   0.836056E-06   0.610063E-04   0.836056E-06   0.384418E-07
   297   0.384948E+04   0.108695E+03   0.604712E-04   0.108695E+03   0.779611E+01   0.845862E-06   0.604712E-04   0.845862E-06   0.382885E-07
   298   0.381805E+04   0.109109E+03   0.599395E-04   0.109109E+03   0.795653E+01   0.855645E-06   0.599395E-04   0.855645E-06   0.381360E-07
   299   0.378663E+04   0.109488E+03   0.594112E-04   0.109488E+03   0.811834E+01   0.865406E-06   0.594112E-04   0.865406E-06   0.379844E-07
   300   0.375506E+04   0.109833E+03   0.588861E-04   0.109833E+03   0.828004E+01   0.875146E-06   0.588861E-04   0.875146E-06   0.378337E-07
   301   0.372343E+04   0.110150E+03   0.583642E-04   0.110150E+03   0.844313E+01   0.884867E-06   0.583642E-04   0.884867E-06   0.376838E-07
   302   0.369181E+04   0.110439E+03   0.578456E-04   0.110439E+03   0.860688E+01   0.894564E-06   0.578456E-04   0.894564E-06   0.375348E-07
   303   0.366011E+04   0.110686E+03   0.573301E-04   0.110686E+03   0.877201E+01   0.904231E-06   0.573301E-04   0.904231E-06   0.373867E-07
   304   0.362835E+04   0.110891E+03   0.568179E-04   0.110891E+03   0.893855E+01   0.913863E-06   0.568179E-04   0.913863E-06   0.372395E-07
   305   0.359659E+04   0.111069E+03   0.563090E-04   0.111069E+03   0.910500E+01   0.923455E-06   0.563090E-04   0.923455E-06   0.370930E-07
   306   0.356476E+04   0.111211E+03   0.558032E-04   0.111211E+03   0.927213E+01   0.933001E-06   0.558032E-04   0.933001E-06   0.369475E-07
   307   0.353293E+04   0.111311E+03   0.553008E-04   0.111311E+03   0.943992E+01   0.942495E-06   0.553008E-04   0.942495E-06   0.368027E-07
   308   0.350111E+04   0.111391E+03   0.548016E-04   0.111391E+03   0.960988E+01   0.951932E-06   0.548016E-04   0.951932E-06   0.366588E-07
   309   0.346936E+04   0.111422E+03   0.543057E-04   0.111422E+03   0.977903E+01   0.961308E-06   0.543057E-04   0.961308E-06   0.365157E-07
   310   0.343754E+04   0.111425E+03   0.538131E-04   0.111425E+03   0.994812E+01   0.970615E-06   0.538131E-04   0.970615E-06   0.363734E-07
   311   0.340580E+04   0.111385E+03   0.533238E-04   0.111385E+03   0.101194E+02   0.979849E-06   0.533238E-04   0.979849E-06   0.362320E-07
   312   0.337413E+04   0.111318E+03   0.528378E-04   0.111318E+03   0.102899E+02   0.989005E-06   0.528378E-04   0.989005E-06   0.360913E-07
   313   0.334247E+04   0.111209E+03   0.523551E-04   0.111209E+03   0.104610E+02   0.998076E-06   0.523551E-04   0.998076E-06   0.359515E-07
   314   0.331087E+04   0.111072E+03   0.518757E-04   0.111072E+03   0.106329E+02   0.100706E-05   0.518757E-04   0.100706E-05   0.358124E-07
   315   0.327936E+04   0.110892E+03   0.513996E-04   0.110892E+03   0.108040E+02   0.101595E-05   0.513996E-04   0.101595E-05   0.356741E-07
   316   0.324791E+04   0.110678E+03   0.509269E-04   0.110678E+03   0.109758E+02   0.102473E-05   0.509269E-04   0.102473E-05   0.355366E-07
   317   0.321654E+04   0.110428E+03   0.504576E-04   0.110428E+03   0.111469E+02   0.103341E-05   0.504576E-04   0.103341E-05   0.353999E-07
   318   0.318524E+04   0.110144E+03   0.499915E-04   0.110144E+03   0.113194E+02   0.104198E-05   0.499915E-04   0.104198E-05   0.352639E-07
