#    L    TT             EE             BB             TE             PP             TP             EP          
   231   0.527205E+04   0.109287E+01   0.000000E+00   0.287338E+02   0.508629E-07   0.105638E-03   0.769583E-07
   232   0.526556E+04   0.113114E+01   0.000000E+00   0.303012E+02   0.506268E-07   0.104767E-03   0.909680E-07
   233   0.525850E+04   0.117129E+01   0.000000E+00   0.318707E+02   0.503925E-07   0.103904E-03   0.104928E-06
   234   0.525072E+04   0.121316E+01   0.000000E+00   0.334433E+02   0.501599E-07   0.103047E-03   0.118837E-06
   235   0.524245E+04   0.125683E+01   0.000000E+00   0.350173E+02   0.499289E-07   0.102196E-03   0.132691E-06
   236   0.523354E+04   0.130230E+01   0.000000E+00   0.365929E+02   0.496997E-07   0.101353E-03   0.146487E-06
   237   0.522406E+04   0.134964E+01   0.000000E+00   0.381686E+02   0.494721E-07   0.100516E-03   0.160223E-06
   238   0.521402E+04   0.139893E+01   0.000000E+00   0.397444E+02   0.492462E-07   0.996853E-04   0.173897E-06
   239   0.520348E+04   0.145000E+01   0.000000E+00   0.413196E+02   0.490218E-07   0.988613E-04   0.187505E-06
   240   0.519223E+04   0.150294E+01   0.000000E+00   0.428921E+02   0.487991E-07   0.980438E-04   0.201044E-06
   241   0.518056E+04   0.155788E+01   0.000000E+00   0.444626E+02   0.485779E-07   0.972326E-04   0.214512E-06
   242   0.516832E+04   0.161469E+01   0.000000E+00   0.460304E+02   0.483584E-07   0.964279E-04   0.227907E-06
   243   0.515552E+04   0.167350E+01   0.000000E+00   0.475941E+02   0.481403E-07   0.956294E-04   0.241224E-06
   244   0.514214E+04   0.173424E+01   0.000000E+00   0.491544E+02   0.479238E-07   0.948372E-04   0.254463E-06
   245   0.512820E+04   0.179699E+01   0.000000E+00   0.507084E+02   0.477088E-07   0.940513E-04   0.267619E-06
   246   0.511377E+04   0.186173E+01   0.000000E+00   0.522576E+02   0.474953E-07   0.932715E-04   0.280691E-06
   247   0.509884E+04   0.192840E+01   0.000000E+00   0.537998E+02   0.472832E-07   0.924979E-04   0.293675E-06
   248   0.508334E+04   0.199736E+01   0.000000E+00   0.553351E+02   0.470727E-07   0.917304E-04   0.306569E-06
   249   0.506742E+04   0.206809E+01   0.000000E+00   0.568628E+02   0.468635E-07   0.909689E-04   0.319370E-06
   250   0.505094E+04   0.214104E+01   0.000000E+00   0.583813E+02   0.466558E-07   0.902134E-04   0.332075E-06
   251   0.503403E+04   0.221590E+01   0.000000E+00   0.598916E+02   0.464495E-07   0.894639E-04   0.344683E-06
   252   0.501649E+04   0.229291E+01   0.000000E+00   0.613920E+02   0.462445E-07   0.887203E-04   0.357193E-06
   253   0.499867E+04   0.237183E+01   0.000000E+00   0.628813E+02   0.460410E-07   0.879825E-04   0.369608E-06
   254   0.498027E+04   0.245297E+01   0.000000E+00   0.643594E+02   0.458388E-07   0.872505E-04   0.381930E-06
   255   0.496139E+04   0.253603E+01   0.000000E+00   0.658263E+02   0.456380E-07   0.865242E-04   0.394159E-06
   256   0.494208E+04   0.262138E+01   0.000000E+00   0.672821E+02   0.454385E-07   0.858037E-04   0.406299E-06
   257   0.492235E+04   0.270858E+01   0.000000E+00   0.687187E+02   0.452403E-07   0.850887E-04   0.418349E-06
   258   0.490212E+04   0.279801E+01   0.000000E+00   0.701486E+02   0.450435E-07   0.843793E-04   0.430312E-06
   259   0.488147E+04   0.288950E+01   0.000000E+00   0.715572E+02   0.448480E-07   0.836755E-04   0.442189E-06
   260   0.486047E+04   0.298308E+01   0.000000E+00   0.729592E+02   0.446538E-07   0.829771E-04   0.453982E-06
   261   0.483898E+04   0.307866E+01   0.000000E+00   0.743325E+02   0.444609E-07   0.822841E-04   0.465693E-06
   262   0.481698E+04   0.317646E+01   0.000000E+00   0.756993E+02   0.442693E-07   0.815964E-04   0.477323E-06
   263   0.479486E+04   0.327627E+01   0.000000E+00   0.770522E+02   0.440790E-07   0.809141E-04   0.488874E-06
   264   0.477216E+04   0.337816E+01   0.000000E+00   0.783839E+02   0.438899E-07   0.802370E-04   0.500347E-06
   265   0.474896E+04   0.348206E+01   0.000000E+00   0.796870E+02   0.437020E-07   0.795650E-04   0.511744E-06
   266   0.472549E+04   0.358819E+01   0.000000E+00   0.809837E+02   0.435154E-07   0.788982E-04   0.523067E-06
   267   0.470152E+04   0.369619E+01   0.000000E+00   0.822519E+02   0.433301E-07   0.782365E-04   0.534317E-06
   268   0.467719E+04   0.380642E+01   0.000000E+00   0.835064E+02   0.431459E-07   0.775798E-04   0.545495E-06
   269   0.465236E+04   0.391859E+01   0.000000E+00   0.847398E+02   0.429630E-07   0.769280E-04   0.556604E-06
   270   0.462733E+04   0.403277E+01   0.000000E+00   0.859522E+02   0.427813E-07   0.762812E-04   0.567645E-06
   271   0.460187E+04   0.414889E+01   0.000000E+00   0.871435E+02   0.426007E-07   0.756392E-04   0.578619E-06
   272   0.457621E+04   0.426726E+01   0.000000E+00   0.883065E+02   0.424213E-07   0.750020E-04   0.589529E-06
   273   0.455011E+04   0.438727E+01   0.000000E+00   0.894559E+02   0.422431E-07   0.743696E-04   0.600375E-06
   274   0.452374E+04   0.450952E+01   0.000000E+00   0.905696E+02   0.420661E-07   0.737418E-04   0.611160E-06
   275   0.449701E+04   0.463350E+01   0.000000E+00   0.916699E+02   0.418902E-07   0.731187E-04   0.621884E-06
   276   0.447008E+04   0.475943E+01   0.000000E+00   0.927344E+02   0.417154E-07   0.725002E-04   0.632550E-06
   277   0.444271E+04   0.488730E+01   0.000000E+00   0.937856E+02   0.415417E-07   0.718862E-04   0.643160E-06
   278   0.441514E+04   0.501706E+01   0.000000E+00   0.948012E+02   0.413692E-07   0.712766E-04   0.653713E-06
   279   0.438729E+04   0.514861E+01   0.000000E+00   0.957885E+02   0.411978E-07   0.706715E-04   0.664214E-06
   280   0.435915E+04   0.528197E+01   0.000000E+00   0.967627E+02   0.410274E-07   0.700707E-04   0.674662E-06
   281   0.433088E+04   0.541721E+01   0.000000E+00   0.977012E+02   0.408581E-07   0.694742E-04   0.685060E-06
   282   0.430217E+04   0.555404E+01   0.000000E+00   0.986118E+02   0.406900E-07   0.688820E-04   0.695409E-06
   283   0.427334E+04   0.569267E+01   0.000000E+00   0.994943E+02   0.405228E-07   0.682940E-04   0.705710E-06
   284   0.424429E+04   0.583304E+01   0.000000E+00   0.100349E+03   0.403567E-07   0.677101E-04   0.715966E-06
   285   0.421503E+04   0.597515E+01   0.000000E+00   0.101175E+03   0.401917E-07   0.671303E-04   0.726178E-06
   286   0.418549E+04   0.611884E+01   0.000000E+00   0.101966E+03   0.400277E-07   0.665545E-04   0.736347E-06
   287   0.415573E+04   0.626413E+01   0.000000E+00   0.102737E+03   0.398647E-07   0.659827E-04   0.746475E-06
   288   0.412584E+04   0.641101E+01   0.000000E+00   0.103473E+03   0.397027E-07   0.654148E-04   0.756564E-06
   289   0.409574E+04   0.655941E+01   0.000000E+00   0.104180E+03   0.395417E-07   0.648508E-04   0.766615E-06
   290   0.406550E+04   0.670918E+01   0.000000E+00   0.104860E+03   0.393817E-07   0.642906E-04   0.776631E-06
   291   0.403512E+04   0.686107E+01   0.000000E+00   0.105497E+03   0.392227E-07   0.637341E-04   0.786611E-06
   292   0.400431E+04   0.701396E+01   0.000000E+00   0.106114E+03   0.390646E-07   0.631814E-04   0.796559E-06
   293   0.397365E+04   0.716748E+01   0.000000E+00   0.106689E+03   0.389075E-07   0.626323E-04   0.806476E-06
   294   0.394271E+04   0.732313E+01   0.000000E+00   0.107243E+03   0.387514E-07   0.620868E-04   0.816362E-06
   295   0.391185E+04   0.747941E+01   0.000000E+00   0.107754E+03   0.385961E-07   0.615448E-04   0.826221E-06
   296   0.388070E+04   0.763781E+01   0.000000E+00   0.108238E+03   0.384419E-07   0.610063E-04   0.836052E-06
   297   0.384948E+04   0.779611E+01   0.000000E+00   0.108695E+03   0.382885E-07   0.604713E-04   0.845859E-06
   298   0.381805E+04   0.795653E+01   0.000000E+00   0.109109E+03   0.381360E-07   0.599396E-04   0.855643E-06
   299   0.378663E+04   0.811834E+01   0.000000E+00   0.109488E+03   0.379844E-07   0.594112E-04   0.865405E-06
   300   0.375506E+04   0.828004E+01   0.000000E+00   0.109833E+03   0.378337E-07   0.588861E-04   0.875146E-06
   301   0.372343E+04   0.844313E+01   0.000000E+00   0.110150E+03   0.376838E-07   0.583642E-04   0.884868E-06
   302   0.369181E+04   0.860688E+01   0.000000E+00   0.110439E+03   0.375349E-07   0.578455E-04   0.894566E-06
   303   0.366011E+04   0.877201E+01   0.000000E+00   0.110686E+03   0.373867E-07   0.573301E-04   0.904234E-06
   304   0.362835E+04   0.893855E+01   0.000000E+00   0.110891E+03   0.372395E-07   0.568179E-04   0.913867E-06
   305   0.359659E+04   0.910500E+01   0.000000E+00   0.111069E+03   0.370931E-07   0.563089E-04   0.923460E-06
   306   0.356476E+04   0.927213E+01   0.000000E+00   0.111211E+03   0.369475E-07   0.558032E-04   0.933007E-06
   307   0.353293E+04   0.943992E+01   0.000000E+00   0.111311E+03   0.368027E-07   0.553007E-04   0.942502E-06
   308   0.350111E+04   0.960988E+01   0.000000E+00   0.111391E+03   0.366588E-07   0.548016E-04   0.951941E-06
   309   0.346936E+04   0.977903E+01   0.000000E+00   0.111422E+03   0.365157E-07   0.543057E-04   0.961317E-06
   310   0.343754E+04   0.994812E+01   0.000000E+00   0.111425E+03   0.363735E-07   0.538131E-04   0.970626E-06
   311   0.340580E+04   0.101194E+02   0.000000E+00   0.111385E+03   0.362320E-07   0.533237E-04   0.979861E-06
   312   0.337413E+04   0.102899E+02   0.000000E+00   0.111318E+03   0.360913E-07   0.528377E-04   0.989018E-06
   313   0.334247E+04   0.104610E+02   0.000000E+00   0.111209E+03   0.359515E-07   0.523550E-04   0.998090E-06
   314   0.331087E+04   0.106329E+02   0.000000E+00   0.111072E+03   0.358124E-07   0.518756E-04   0.100707E-05
   315   0.327936E+04   0.108040E+02   0.000000E+00   0.110892E+03   0.356741E-07   0.513996E-04   0.101596E-05
   316   0.324791E+04   0.109758E+02   0.000000E+00   0.110678E+03   0.355366E-07   0.509269E-04   0.102475E-05
   317   0.321654E+04   0.111469E+02   0.000000E+00   0.110428E+03   0.353999E-07   0.504575E-04   0.103343E-05
   318   0.318524E+04   0.113194E+02   0.000000E+00   0.110144E+03   0.352640E-07   0.499915E-04   0.104200E-05
   319   0.315409E+04   0.114912E+02   0.000000E+00   0.109824E+03   0.351288E-07   0.495288E-04   0.105045E-05
   320   0.312308E+04   0.116629E+02   0.000000E+00   0.109477E+03   0.349943E-07   0.490696E-04   0.105878E-05
   321   0.309214E+04   0.118354E+02   0.000000E+00   0.109088E+03   0.348606E-07   0.486137E-04   0.106699E-05
   322   0.306135E+04   0.120064E+02   0.000000E+00   0.108663E+03   0.347277E-07   0.481612E-04   0.107506E-05
   323   0.303070E+04   0.121774E+02   0.000000E+00   0.108203E+03   0.345955E-07   0.477121E-04   0.108299E-05
   324   0.300020E+04   0.123491E+02   0.000000E+00   0.107701E+03   0.344640E-07   0.472664E-04   0.109077E-05
   325   0.296991E+04   0.125179E+02   0.000000E+00   0.107179E+03   0.343332E-07   0.468241E-04   0.109841E-05
   326   0.293969E+04   0.126882E+02   0.000000E+00   0.106606E+03   0.342032E-07   0.463853E-04   0.110589E-05
   327   0.290969E+04   0.128578E+02   0.000000E+00   0.106006E+03   0.340739E-07   0.459498E-04   0.111321E-05
   328   0.287990E+04   0.130259E+02   0.000000E+00   0.105378E+03   0.339453E-07   0.455179E-04   0.112037E-05
   329   0.285026E+04   0.131940E+02   0.000000E+00   0.104708E+03   0.338174E-07   0.450894E-04   0.112735E-05
   330   0.282083E+04   0.133607E+02   0.000000E+00   0.104002E+03   0.336902E-07   0.446643E-04   0.113416E-05
   331   0.279169E+04   0.135267E+02   0.000000E+00   0.103269E+03   0.335637E-07   0.442427E-04   0.114079E-05
   332   0.276269E+04   0.136928E+02   0.000000E+00   0.102508E+03   0.334378E-07   0.438246E-04   0.114722E-05
   333   0.273390E+04   0.138574E+02   0.000000E+00   0.101712E+03   0.333127E-07   0.434100E-04   0.115347E-05
   334   0.270540E+04   0.140213E+02   0.000000E+00   0.100881E+03   0.331882E-07   0.429989E-04   0.115951E-05
   335   0.267704E+04   0.141830E+02   0.000000E+00   0.100014E+03   0.330643E-07   0.425912E-04   0.116535E-05
   336   0.264896E+04   0.143441E+02   0.000000E+00   0.991197E+02   0.329412E-07   0.421871E-04   0.117098E-05
   337   0.262117E+04   0.145044E+02   0.000000E+00   0.981828E+02   0.328187E-07   0.417865E-04   0.117640E-05
   338   0.259359E+04   0.146627E+02   0.000000E+00   0.972255E+02   0.326968E-07   0.413895E-04   0.118159E-05
   339   0.256637E+04   0.148210E+02   0.000000E+00   0.962329E+02   0.325756E-07   0.409959E-04   0.118656E-05
   340   0.253936E+04   0.149771E+02   0.000000E+00   0.952200E+02   0.324550E-07   0.406060E-04   0.119130E-05
   341   0.251256E+04   0.151312E+02   0.000000E+00   0.941643E+02   0.323351E-07   0.402196E-04   0.119580E-05
   342   0.248612E+04   0.152853E+02   0.000000E+00   0.930809E+02   0.322157E-07   0.398367E-04   0.120006E-05
   343   0.245996E+04   0.154365E+02   0.000000E+00   0.919695E+02   0.320970E-07   0.394575E-04   0.120407E-05
   344   0.243416E+04   0.155864E+02   0.000000E+00   0.908304E+02   0.319789E-07   0.390818E-04   0.120783E-05
   345   0.240856E+04   0.157341E+02   0.000000E+00   0.896633E+02   0.318614E-07   0.387097E-04   0.121133E-05
   346   0.238332E+04   0.158812E+02   0.000000E+00   0.884758E+02   0.317445E-07   0.383412E-04   0.121456E-05
   347   0.235836E+04   0.160254E+02   0.000000E+00   0.872530E+02   0.316282E-07   0.379763E-04   0.121753E-05
   348   0.233375E+04   0.161675E+02   0.000000E+00   0.860023E+02   0.315125E-07   0.376150E-04   0.122022E-05
   349   0.230943E+04   0.163083E+02   0.000000E+00   0.847236E+02   0.313974E-07   0.372574E-04   0.122263E-05
   350   0.228546E+04   0.164462E+02   0.000000E+00   0.834245E+02   0.312828E-07   0.369034E-04   0.122475E-05
   351   0.226199E+04   0.165828E+02   0.000000E+00   0.820975E+02   0.311688E-07   0.365530E-04   0.122658E-05
   352   0.223865E+04   0.167173E+02   0.000000E+00   0.807424E+02   0.310554E-07   0.362062E-04   0.122814E-05
   353   0.221573E+04   0.168489E+02   0.000000E+00   0.793742E+02   0.309425E-07   0.358628E-04   0.122944E-05
   354   0.219310E+04   0.169785E+02   0.000000E+00   0.779705E+02   0.308302E-07   0.355228E-04   0.123049E-05
   355   0.217089E+04   0.171060E+02   0.000000E+00   0.765462E+02   0.307185E-07   0.351860E-04   0.123131E-05
   356   0.214904E+04   0.172314E+02   0.000000E+00   0.751085E+02   0.306073E-07   0.348524E-04   0.123191E-05
   357   0.212754E+04   0.173540E+02   0.000000E+00   0.736427E+02   0.304967E-07   0.345219E-04   0.123231E-05
   358   0.210646E+04   0.174730E+02   0.000000E+00   0.721634E+02   0.303866E-07   0.341944E-04   0.123252E-05
   359   0.208566E+04   0.175900E+02   0.000000E+00   0.706559E+02   0.302770E-07   0.338698E-04   0.123256E-05
   360   0.206529E+04   0.177049E+02   0.000000E+00   0.691312E+02   0.301680E-07   0.335479E-04   0.123243E-05
   361   0.204528E+04   0.178170E+02   0.000000E+00   0.675848E+02   0.300595E-07   0.332287E-04   0.123217E-05
   362   0.202568E+04   0.179263E+02   0.000000E+00   0.660197E+02   0.299516E-07   0.329122E-04   0.123178E-05
   363   0.200645E+04   0.180336E+02   0.000000E+00   0.644380E+02   0.298442E-07   0.325981E-04   0.123128E-05
   364   0.198763E+04   0.181366E+02   0.000000E+00   0.628359E+02   0.297373E-07   0.322865E-04   0.123067E-05
   365   0.196917E+04   0.182375E+02   0.000000E+00   0.612194E+02   0.296309E-07   0.319771E-04   0.122998E-05
   366   0.195114E+04   0.183357E+02   0.000000E+00   0.595855E+02   0.295251E-07   0.316700E-04   0.122923E-05
   367   0.193353E+04   0.184296E+02   0.000000E+00   0.579363E+02   0.294198E-07   0.313650E-04   0.122842E-05
   368   0.191619E+04   0.185214E+02   0.000000E+00   0.562733E+02   0.293150E-07   0.310621E-04   0.122757E-05
   369   0.189944E+04   0.186106E+02   0.000000E+00   0.545942E+02   0.292107E-07   0.307610E-04   0.122669E-05
   370   0.188303E+04   0.186961E+02   0.000000E+00   0.529042E+02   0.291069E-07   0.304618E-04   0.122581E-05
   371   0.186698E+04   0.187782E+02   0.000000E+00   0.511994E+02   0.290036E-07   0.301644E-04   0.122493E-05
   372   0.185135E+04   0.188576E+02   0.000000E+00   0.494844E+02   0.289008E-07   0.298686E-04   0.122407E-05
   373   0.183614E+04   0.189334E+02   0.000000E+00   0.477561E+02   0.287985E-07   0.295744E-04   0.122325E-05
   374   0.182137E+04   0.190065E+02   0.000000E+00   0.460182E+02   0.286967E-07   0.292816E-04   0.122248E-05
   375   0.180694E+04   0.190761E+02   0.000000E+00   0.442705E+02   0.285953E-07   0.289902E-04   0.122177E-05
   376   0.179301E+04   0.191429E+02   0.000000E+00   0.425132E+02   0.284945E-07   0.287000E-04   0.122114E-05
   377   0.177951E+04   0.192056E+02   0.000000E+00   0.407491E+02   0.283942E-07   0.284110E-04   0.122060E-05
   378   0.176636E+04   0.192647E+02   0.000000E+00   0.389752E+02   0.282943E-07   0.281231E-04   0.122017E-05
   379   0.175363E+04   0.193211E+02   0.000000E+00   0.371959E+02   0.281949E-07   0.278362E-04   0.121987E-05
   380   0.174140E+04   0.193748E+02   0.000000E+00   0.354089E+02   0.280960E-07   0.275502E-04   0.121970E-05
   381   0.172953E+04   0.194221E+02   0.000000E+00   0.336172E+02   0.279975E-07   0.272650E-04   0.121969E-05
   382   0.171800E+04   0.194681E+02   0.000000E+00   0.318215E+02   0.278996E-07   0.269804E-04   0.121985E-05
   383   0.170697E+04   0.195099E+02   0.000000E+00   0.300202E+02   0.278020E-07   0.266965E-04   0.122019E-05
   384   0.169644E+04   0.195475E+02   0.000000E+00   0.282170E+02   0.277050E-07   0.264131E-04   0.122073E-05
   385   0.168619E+04   0.195831E+02   0.000000E+00   0.264103E+02   0.276084E-07   0.261301E-04   0.122148E-05
   386   0.167644E+04   0.196146E+02   0.000000E+00   0.246025E+02   0.275122E-07   0.258474E-04   0.122246E-05
   387   0.166703E+04   0.196419E+02   0.000000E+00   0.227933E+02   0.274165E-07   0.255650E-04   0.122368E-05
   388   0.165805E+04   0.196657E+02   0.000000E+00   0.209843E+02   0.273213E-07   0.252827E-04   0.122515E-05
   389   0.164950E+04   0.196839E+02   0.000000E+00   0.191754E+02   0.272265E-07   0.250004E-04   0.122690E-05
   390   0.164136E+04   0.197016E+02   0.000000E+00   0.173689E+02   0.271321E-07   0.247180E-04   0.122894E-05
   391   0.163366E+04   0.197144E+02   0.000000E+00   0.155631E+02   0.270382E-07   0.244355E-04   0.123128E-05
   392   0.162630E+04   0.197252E+02   0.000000E+00   0.137609E+02   0.269447E-07   0.241528E-04   0.123393E-05
   393   0.161944E+04   0.197311E+02   0.000000E+00   0.119617E+02   0.268516E-07   0.238697E-04   0.123692E-05
   394   0.161293E+04   0.197337E+02   0.000000E+00   0.101676E+02   0.267589E-07   0.235862E-04   0.124025E-05
   395   0.160677E+04   0.197320E+02   0.000000E+00   0.837709E+01   0.266667E-07   0.233021E-04   0.124394E-05
   396   0.160110E+04   0.197270E+02   0.000000E+00   0.659363E+01   0.265749E-07   0.230174E-04   0.124801E-05
   397   0.159572E+04   0.197185E+02   0.000000E+00   0.481587E+01   0.264835E-07   0.227320E-04   0.125246E-05
   398   0.159082E+04   0.197060E+02   0.000000E+00   0.304512E+01   0.263926E-07   0.224457E-04   0.125733E-05
   399   0.158628E+04   0.196900E+02   0.000000E+00   0.128219E+01   0.263020E-07   0.221586E-04   0.126261E-05
   400   0.158209E+04   0.196706E+02   0.000000E+00  -0.472076E+00   0.262118E-07   0.218704E-04   0.126833E-05
   401   0.157832E+04   0.196471E+02   0.000000E+00  -0.221712E+01   0.261221E-07   0.215812E-04   0.127449E-05
   402   0.157497E+04   0.196194E+02   0.000000E+00  -0.395207E+01   0.260327E-07   0.212910E-04   0.128108E-05
   403   0.157198E+04   0.195891E+02   0.000000E+00  -0.567637E+01   0.259438E-07   0.209999E-04   0.128806E-05
