#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   178   0.484243E+04  -0.343861E+02   0.163504E-03  -0.343861E+02   0.772415E+00  -0.626490E-06   0.163504E-03  -0.626490E-06   0.650254E-07
   179   0.486399E+04  -0.336952E+02   0.162126E-03  -0.336952E+02   0.761877E+00  -0.618598E-06   0.162126E-03  -0.618598E-06   0.646738E-07
   180   0.488525E+04  -0.329794E+02   0.160765E-03  -0.329794E+02   0.751497E+00  -0.610044E-06   0.160765E-03  -0.610044E-06   0.643250E-07
   181   0.490599E+04  -0.322386E+02   0.159421E-03  -0.322386E+02   0.741275E+00  -0.600860E-06   0.159421E-03  -0.600860E-06   0.639791E-07
   182   0.492628E+04  -0.314714E+02   0.158094E-03  -0.314714E+02   0.731283E+00  -0.591078E-06   0.158094E-03  -0.591078E-06   0.636361E-07
   183   0.494606E+04  -0.306792E+02   0.156784E-03  -0.306792E+02   0.721448E+00  -0.580733E-06   0.156784E-03  -0.580733E-06   0.632959E-07
   184   0.496546E+04  -0.298614E+02   0.155489E-03  -0.298614E+02   0.711842E+00  -0.569855E-06   0.155489E-03  -0.569855E-06   0.629584E-07
   185   0.498442E+04  -0.290203E+02   0.154210E-03  -0.290203E+02   0.702612E+00  -0.558477E-06   0.154210E-03  -0.558477E-06   0.626238E-07
   186   0.500257E+04  -0.281527E+02   0.152945E-03  -0.281527E+02   0.693618E+00  -0.546633E-06   0.152945E-03  -0.546633E-06   0.622919E-07
   187   0.502058E+04  -0.272604E+02   0.151695E-03  -0.272604E+02   0.684999E+00  -0.534355E-06   0.151695E-03  -0.534355E-06   0.619626E-07
   188   0.503807E+04  -0.263446E+02   0.150460E-03  -0.263446E+02   0.676740E+00  -0.521675E-06   0.150460E-03  -0.521675E-06   0.616361E-07
   189   0.505497E+04  -0.254041E+02   0.149237E-03  -0.254041E+02   0.668876E+00  -0.508625E-06   0.149237E-03  -0.508625E-06   0.613122E-07
   190   0.507174E+04  -0.244410E+02   0.148028E-03  -0.244410E+02   0.661459E+00  -0.495240E-06   0.148028E-03  -0.495240E-06   0.609910E-07
   191   0.508762E+04  -0.234523E+02   0.146831E-03  -0.234523E+02   0.654511E+00  -0.481550E-06   0.146831E-03  -0.481550E-06   0.606723E-07
   192   0.510314E+04  -0.224404E+02   0.145647E-03  -0.224404E+02   0.648052E+00  -0.467589E-06   0.145647E-03  -0.467589E-06   0.603562E-07
   193   0.511807E+04  -0.214067E+02   0.144474E-03  -0.214067E+02   0.642127E+00  -0.453390E-06   0.144474E-03  -0.453390E-06   0.600426E-07
   194   0.513265E+04  -0.203490E+02   0.143312E-03  -0.203490E+02   0.636764E+00  -0.438984E-06   0.143312E-03  -0.438984E-06   0.597315E-07
   195   0.514665E+04  -0.192695E+02   0.142161E-03  -0.192695E+02   0.632000E+00  -0.424405E-06   0.142161E-03  -0.424405E-06   0.594229E-07
   196   0.516006E+04  -0.181676E+02   0.141020E-03  -0.181676E+02   0.627870E+00  -0.409685E-06   0.141020E-03  -0.409685E-06   0.591168E-07
   197   0.517305E+04  -0.170447E+02   0.139889E-03  -0.170447E+02   0.624419E+00  -0.394857E-06   0.139889E-03  -0.394857E-06   0.588131E-07
   198   0.518553E+04  -0.159001E+02   0.138768E-03  -0.159001E+02   0.621668E+00  -0.379953E-06   0.138768E-03  -0.379953E-06   0.585117E-07
   199   0.519750E+04  -0.147346E+02   0.137655E-03  -0.147346E+02   0.619654E+00  -0.365006E-06   0.137655E-03  -0.365006E-06   0.582128E-07
   200   0.520898E+04  -0.135489E+02   0.136550E-03  -0.135489E+02   0.618404E+00  -0.350049E-06   0.136550E-03  -0.350049E-06   0.579161E-07
   201   0.521988E+04  -0.123423E+02   0.135454E-03  -0.123423E+02   0.617978E+00  -0.335108E-06   0.135454E-03  -0.335108E-06   0.576218E-07
   202   0.523028E+04  -0.111163E+02   0.134365E-03  -0.111163E+02   0.618381E+00  -0.320190E-06   0.134365E-03  -0.320190E-06   0.573298E-07
   203   0.524011E+04  -0.987001E+01   0.133284E-03  -0.987001E+01   0.619670E+00  -0.305297E-06   0.133284E-03  -0.305297E-06   0.570400E-07
   204   0.524928E+04  -0.860653E+01   0.132211E-03  -0.860653E+01   0.621865E+00  -0.290429E-06   0.132211E-03  -0.290429E-06   0.567525E-07
   205   0.525796E+04  -0.732357E+01   0.131146E-03  -0.732357E+01   0.625010E+00  -0.275588E-06   0.131146E-03  -0.275588E-06   0.564672E-07
   206   0.526598E+04  -0.602237E+01   0.130088E-03  -0.602237E+01   0.629138E+00  -0.260774E-06   0.130088E-03  -0.260774E-06   0.561841E-07
   207   0.527351E+04  -0.470337E+01   0.129038E-03  -0.470337E+01   0.634269E+00  -0.245989E-06   0.129038E-03  -0.245989E-06   0.559032E-07
   208   0.528032E+04  -0.336707E+01   0.127995E-03  -0.336707E+01   0.640455E+00  -0.231235E-06   0.127995E-03  -0.231235E-06   0.556245E-07
   209   0.528655E+04  -0.201383E+01   0.126961E-03  -0.201383E+01   0.647714E+00  -0.216511E-06   0.126961E-03  -0.216511E-06   0.553480E-07
   210   0.529220E+04  -0.644513E+00   0.125933E-03  -0.644513E+00   0.656097E+00  -0.201819E-06   0.125933E-03  -0.201819E-06   0.550736E-07
   211   0.529729E+04   0.740824E+00   0.124914E-03   0.740824E+00   0.665632E+00  -0.187161E-06   0.124914E-03  -0.187161E-06   0.548013E-07
   212   0.530165E+04   0.214127E+01   0.123901E-03   0.214127E+01   0.676345E+00  -0.172538E-06   0.123901E-03  -0.172538E-06   0.545311E-07
   213   0.530551E+04   0.355687E+01   0.122897E-03   0.355687E+01   0.688279E+00  -0.157949E-06   0.122897E-03  -0.157949E-06   0.542630E-07
   214   0.530873E+04   0.498645E+01   0.121899E-03   0.498645E+01   0.701425E+00  -0.143398E-06   0.121899E-03  -0.143398E-06   0.539970E-07
   215   0.531137E+04   0.642928E+01   0.120909E-03   0.642928E+01   0.715974E+00  -0.128885E-06   0.120909E-03  -0.128885E-06   0.537330E-07
   216   0.531337E+04   0.788590E+01   0.119926E-03   0.788590E+01   0.731737E+00  -0.114410E-06   0.119926E-03  -0.114410E-06   0.534711E-07
   217   0.531486E+04   0.935431E+01   0.118951E-03   0.935431E+01   0.748869E+00  -0.999757E-07   0.118951E-03  -0.999757E-07   0.532111E-07
   218   0.531572E+04   0.108348E+02   0.117982E-03   0.108348E+02   0.767367E+00  -0.855826E-07   0.117982E-03  -0.855826E-07   0.529532E-07
   219   0.531599E+04   0.123282E+02   0.117021E-03   0.123282E+02   0.787230E+00  -0.712318E-07   0.117021E-03  -0.712318E-07   0.526972E-07
   220   0.531570E+04   0.138302E+02   0.116068E-03   0.138302E+02   0.808603E+00  -0.569245E-07   0.116068E-03  -0.569245E-07   0.524432E-07
   221   0.531484E+04   0.153431E+02   0.115121E-03   0.153431E+02   0.831411E+00  -0.426618E-07   0.115121E-03  -0.426618E-07   0.521911E-07
   222   0.531340E+04   0.168653E+02   0.114181E-03   0.168653E+02   0.855799E+00  -0.284449E-07   0.114181E-03  -0.284449E-07   0.519409E-07
   223   0.531125E+04   0.183976E+02   0.113248E-03   0.183976E+02   0.881692E+00  -0.142748E-07   0.113248E-03  -0.142748E-07   0.516926E-07
   224   0.530867E+04   0.199363E+02   0.112323E-03   0.199363E+02   0.909086E+00  -0.152780E-09   0.112323E-03  -0.152780E-09   0.514463E-07
   225   0.530544E+04   0.214844E+02   0.111404E-03   0.214844E+02   0.938129E+00   0.139201E-07   0.111404E-03   0.139201E-07   0.512017E-07
   226   0.530165E+04   0.230382E+02   0.110493E-03   0.230382E+02   0.968819E+00   0.279428E-07   0.110493E-03   0.279428E-07   0.509590E-07
   227   0.529721E+04   0.245992E+02   0.109588E-03   0.245992E+02   0.100115E+01   0.419140E-07   0.109588E-03   0.419140E-07   0.507182E-07
   228   0.529227E+04   0.261659E+02   0.108690E-03   0.261659E+02   0.103513E+01   0.558327E-07   0.108690E-03   0.558327E-07   0.504791E-07
   229   0.528677E+04   0.277369E+02   0.107799E-03   0.277369E+02   0.107082E+01   0.696978E-07   0.107799E-03   0.696978E-07   0.502419E-07
   230   0.528062E+04   0.293129E+02   0.106914E-03   0.293129E+02   0.110822E+01   0.835081E-07   0.106914E-03   0.835081E-07   0.500064E-07
   231   0.527382E+04   0.308931E+02   0.106037E-03   0.308931E+02   0.114741E+01   0.972625E-07   0.106037E-03   0.972625E-07   0.497726E-07
   232   0.526653E+04   0.324762E+02   0.105166E-03   0.324762E+02   0.118830E+01   0.110960E-06   0.105166E-03   0.110960E-06   0.495406E-07
   233   0.525867E+04   0.340607E+02   0.104301E-03   0.340607E+02   0.123112E+01   0.124599E-06   0.104301E-03   0.124599E-06   0.493103E-07
   234   0.525009E+04   0.356472E+02   0.103444E-03   0.356472E+02   0.127572E+01   0.138179E-06   0.103444E-03   0.138179E-06   0.490817E-07
   235   0.524102E+04   0.372344E+02   0.102593E-03   0.372344E+02   0.132217E+01   0.151699E-06   0.102593E-03   0.151699E-06   0.488548E-07
   236   0.523130E+04   0.388223E+02   0.101748E-03   0.388223E+02   0.137047E+01   0.165157E-06   0.101748E-03   0.165157E-06   0.486295E-07
   237   0.522102E+04   0.404093E+02   0.100910E-03   0.404093E+02   0.142068E+01   0.178552E-06   0.100910E-03   0.178552E-06   0.484059E-07
   238   0.521016E+04   0.419955E+02   0.100079E-03   0.419955E+02   0.147289E+01   0.191883E-06   0.100079E-03   0.191883E-06   0.481838E-07
   239   0.519882E+04   0.435802E+02   0.992538E-04   0.435802E+02   0.152694E+01   0.205150E-06   0.992538E-04   0.205150E-06   0.479634E-07
   240   0.518675E+04   0.451611E+02   0.984351E-04   0.451611E+02   0.158291E+01   0.218350E-06   0.984351E-04   0.218350E-06   0.477446E-07
   241   0.517427E+04   0.467391E+02   0.976228E-04   0.467391E+02   0.164093E+01   0.231484E-06   0.976228E-04   0.231484E-06   0.475274E-07
   242   0.516121E+04   0.483133E+02   0.968168E-04   0.483133E+02   0.170086E+01   0.244549E-06   0.968168E-04   0.244549E-06   0.473116E-07
   243   0.514759E+04   0.498824E+02   0.960171E-04   0.498824E+02   0.176285E+01   0.257544E-06   0.960171E-04   0.257544E-06   0.470975E-07
   244   0.513340E+04   0.514470E+02   0.952237E-04   0.514470E+02   0.182681E+01   0.270469E-06   0.952237E-04   0.270469E-06   0.468848E-07
   245   0.511865E+04   0.530043E+02   0.944364E-04   0.530043E+02   0.189283E+01   0.283323E-06   0.944364E-04   0.283323E-06   0.466736E-07
   246   0.510340E+04   0.545556E+02   0.936553E-04   0.545556E+02   0.196090E+01   0.296103E-06   0.936553E-04   0.296103E-06   0.464639E-07
   247   0.508765E+04   0.560989E+02   0.928803E-04   0.560989E+02   0.203094E+01   0.308810E-06   0.928803E-04   0.308810E-06   0.462556E-07
   248   0.507134E+04   0.576341E+02   0.921115E-04   0.576341E+02   0.210332E+01   0.321441E-06   0.921115E-04   0.321441E-06   0.460488E-07
   249   0.505462E+04   0.591606E+02   0.913486E-04   0.591606E+02   0.217752E+01   0.333997E-06   0.913486E-04   0.333997E-06   0.458434E-07
   250   0.503732E+04   0.606767E+02   0.905918E-04   0.606767E+02   0.225398E+01   0.346474E-06   0.905918E-04   0.346474E-06   0.456394E-07
   251   0.501961E+04   0.621833E+02   0.898410E-04   0.621833E+02   0.233241E+01   0.358874E-06   0.898410E-04   0.358874E-06   0.454368E-07
   252   0.500126E+04   0.636790E+02   0.890960E-04   0.636790E+02   0.241302E+01   0.371197E-06   0.890960E-04   0.371197E-06   0.452356E-07
   253   0.498263E+04   0.651622E+02   0.883570E-04   0.651622E+02   0.249559E+01   0.383443E-06   0.883570E-04   0.383443E-06   0.450357E-07
   254   0.496344E+04   0.666331E+02   0.876237E-04   0.666331E+02   0.258042E+01   0.395613E-06   0.876237E-04   0.395613E-06   0.448371E-07
   255   0.494376E+04   0.680917E+02   0.868962E-04   0.680917E+02   0.266722E+01   0.407709E-06   0.868962E-04   0.407709E-06   0.446399E-07
   256   0.492366E+04   0.695380E+02   0.861744E-04   0.695380E+02   0.275634E+01   0.419732E-06   0.861744E-04   0.419732E-06   0.444440E-07
   257   0.490314E+04   0.709639E+02   0.854582E-04   0.709639E+02   0.284734E+01   0.431682E-06   0.854582E-04   0.431682E-06   0.442495E-07
   258   0.488213E+04   0.723820E+02   0.847476E-04   0.723820E+02   0.294059E+01   0.443561E-06   0.847476E-04   0.443561E-06   0.440562E-07
   259   0.486070E+04   0.737775E+02   0.840425E-04   0.737775E+02   0.303595E+01   0.455369E-06   0.840425E-04   0.455369E-06   0.438643E-07
   260   0.483893E+04   0.751654E+02   0.833428E-04   0.751654E+02   0.313341E+01   0.467108E-06   0.833428E-04   0.467108E-06   0.436736E-07
   261   0.481666E+04   0.765234E+02   0.826486E-04   0.765234E+02   0.323290E+01   0.478779E-06   0.826486E-04   0.478779E-06   0.434842E-07
   262   0.479390E+04   0.778738E+02   0.819597E-04   0.778738E+02   0.333464E+01   0.490382E-06   0.819597E-04   0.490382E-06   0.432961E-07
   263   0.477102E+04   0.792092E+02   0.812761E-04   0.792092E+02   0.343840E+01   0.501919E-06   0.812761E-04   0.501919E-06   0.431092E-07
   264   0.474757E+04   0.805222E+02   0.805977E-04   0.805222E+02   0.354425E+01   0.513391E-06   0.805977E-04   0.513391E-06   0.429236E-07
   265   0.472362E+04   0.818055E+02   0.799245E-04   0.818055E+02   0.365213E+01   0.524798E-06   0.799245E-04   0.524798E-06   0.427392E-07
   266   0.469941E+04   0.830813E+02   0.792564E-04   0.830813E+02   0.376225E+01   0.536142E-06   0.792564E-04   0.536142E-06   0.425560E-07
   267   0.467470E+04   0.843275E+02   0.785934E-04   0.843275E+02   0.387425E+01   0.547424E-06   0.785934E-04   0.547424E-06   0.423741E-07
   268   0.464965E+04   0.855589E+02   0.779354E-04   0.855589E+02   0.398848E+01   0.558644E-06   0.779354E-04   0.558644E-06   0.421933E-07
   269   0.462410E+04   0.867681E+02   0.772823E-04   0.867681E+02   0.410466E+01   0.569804E-06   0.772823E-04   0.569804E-06   0.420137E-07
   270   0.459836E+04   0.879552E+02   0.766342E-04   0.879552E+02   0.422285E+01   0.580905E-06   0.766342E-04   0.580905E-06   0.418353E-07
   271   0.457220E+04   0.891203E+02   0.759908E-04   0.891203E+02   0.434298E+01   0.591947E-06   0.759908E-04   0.591947E-06   0.416581E-07
   272   0.454584E+04   0.902558E+02   0.753522E-04   0.902558E+02   0.446535E+01   0.602932E-06   0.753522E-04   0.602932E-06   0.414821E-07
   273   0.451906E+04   0.913768E+02   0.747184E-04   0.913768E+02   0.458937E+01   0.613861E-06   0.747184E-04   0.613861E-06   0.413072E-07
   274   0.449201E+04   0.924609E+02   0.740892E-04   0.924609E+02   0.471561E+01   0.624735E-06   0.740892E-04   0.624735E-06   0.411334E-07
   275   0.446461E+04   0.935306E+02   0.734646E-04   0.935306E+02   0.484357E+01   0.635554E-06   0.734646E-04   0.635554E-06   0.409608E-07
   276   0.443702E+04   0.945635E+02   0.728446E-04   0.945635E+02   0.497346E+01   0.646320E-06   0.728446E-04   0.646320E-06   0.407892E-07
   277   0.440901E+04   0.955819E+02   0.722290E-04   0.955819E+02   0.510529E+01   0.657034E-06   0.722290E-04   0.657034E-06   0.406188E-07
   278   0.438080E+04   0.965638E+02   0.716179E-04   0.965638E+02   0.523897E+01   0.667697E-06   0.716179E-04   0.667697E-06   0.404495E-07
   279   0.435232E+04   0.975164E+02   0.710112E-04   0.975164E+02   0.537444E+01   0.678309E-06   0.710112E-04   0.678309E-06   0.402813E-07
   280   0.432356E+04   0.984547E+02   0.704088E-04   0.984547E+02   0.551169E+01   0.688873E-06   0.704088E-04   0.688873E-06   0.401141E-07
   281   0.429469E+04   0.993565E+02   0.698106E-04   0.993565E+02   0.565079E+01   0.699388E-06   0.698106E-04   0.699388E-06   0.399480E-07
   282   0.426539E+04   0.100229E+03   0.692167E-04   0.100229E+03   0.579145E+01   0.709856E-06   0.692167E-04   0.709856E-06   0.397830E-07
   283   0.423597E+04   0.101073E+03   0.686269E-04   0.101073E+03   0.593389E+01   0.720277E-06   0.686269E-04   0.720277E-06   0.396190E-07
   284   0.420635E+04   0.101888E+03   0.680411E-04   0.101888E+03   0.607802E+01   0.730654E-06   0.680411E-04   0.730654E-06   0.394560E-07
   285   0.417654E+04   0.102673E+03   0.674595E-04   0.102673E+03   0.622387E+01   0.740986E-06   0.674595E-04   0.740986E-06   0.392941E-07
   286   0.414645E+04   0.103423E+03   0.668818E-04   0.103423E+03   0.637126E+01   0.751275E-06   0.668818E-04   0.751275E-06   0.391332E-07
   287   0.411616E+04   0.104151E+03   0.663080E-04   0.104151E+03   0.652020E+01   0.761522E-06   0.663080E-04   0.761522E-06   0.389733E-07
   288   0.408575E+04   0.104842E+03   0.657381E-04   0.104842E+03   0.667069E+01   0.771728E-06   0.657381E-04   0.771728E-06   0.388144E-07
   289   0.405514E+04   0.105505E+03   0.651719E-04   0.105505E+03   0.682266E+01   0.781894E-06   0.651719E-04   0.781894E-06   0.386564E-07
   290   0.402441E+04   0.106139E+03   0.646096E-04   0.106139E+03   0.697595E+01   0.792021E-06   0.646096E-04   0.792021E-06   0.384994E-07
   291   0.399356E+04   0.106730E+03   0.640509E-04   0.106730E+03   0.713130E+01   0.802109E-06   0.640509E-04   0.802109E-06   0.383434E-07
   292   0.396228E+04   0.107299E+03   0.634958E-04   0.107299E+03   0.728761E+01   0.812161E-06   0.634958E-04   0.812161E-06   0.381884E-07
   293   0.393117E+04   0.107825E+03   0.629444E-04   0.107825E+03   0.744449E+01   0.822176E-06   0.629444E-04   0.822176E-06   0.380343E-07
   294   0.389980E+04   0.108330E+03   0.623964E-04   0.108330E+03   0.760344E+01   0.832157E-06   0.623964E-04   0.832157E-06   0.378811E-07
   295   0.386852E+04   0.108791E+03   0.618520E-04   0.108791E+03   0.776296E+01   0.842103E-06   0.618520E-04   0.842103E-06   0.377288E-07
   296   0.383697E+04   0.109223E+03   0.613109E-04   0.109223E+03   0.792454E+01   0.852016E-06   0.613109E-04   0.852016E-06   0.375774E-07
   297   0.380537E+04   0.109628E+03   0.607731E-04   0.109628E+03   0.808595E+01   0.861897E-06   0.607731E-04   0.861897E-06   0.374270E-07
   298   0.377356E+04   0.109989E+03   0.602387E-04   0.109989E+03   0.824942E+01   0.871747E-06   0.602387E-04   0.871747E-06   0.372774E-07
   299   0.374179E+04   0.110314E+03   0.597075E-04   0.110314E+03   0.841420E+01   0.881567E-06   0.597075E-04   0.881567E-06   0.371287E-07
   300   0.370989E+04   0.110603E+03   0.591795E-04   0.110603E+03   0.857881E+01   0.891358E-06   0.591795E-04   0.891358E-06   0.369808E-07
   301   0.367793E+04   0.110864E+03   0.586546E-04   0.110864E+03   0.874473E+01   0.901120E-06   0.586546E-04   0.901120E-06   0.368339E-07
   302   0.364601E+04   0.111097E+03   0.581328E-04   0.111097E+03   0.891122E+01   0.910849E-06   0.581328E-04   0.910849E-06   0.366877E-07
   303   0.361402E+04   0.111286E+03   0.576142E-04   0.111286E+03   0.907903E+01   0.920539E-06   0.576142E-04   0.920539E-06   0.365424E-07
   304   0.358199E+04   0.111433E+03   0.570988E-04   0.111433E+03   0.924816E+01   0.930186E-06   0.570988E-04   0.930186E-06   0.363980E-07
   305   0.354998E+04   0.111551E+03   0.565865E-04   0.111551E+03   0.941713E+01   0.939783E-06   0.565865E-04   0.939783E-06   0.362544E-07
   306   0.351792E+04   0.111634E+03   0.560774E-04   0.111634E+03   0.958667E+01   0.949326E-06   0.560774E-04   0.949326E-06   0.361116E-07
   307   0.348587E+04   0.111674E+03   0.555715E-04   0.111674E+03   0.975681E+01   0.958810E-06   0.555715E-04   0.958810E-06   0.359696E-07
   308   0.345385E+04   0.111692E+03   0.550688E-04   0.111692E+03   0.992901E+01   0.968229E-06   0.550688E-04   0.968229E-06   0.358284E-07
   309   0.342192E+04   0.111661E+03   0.545694E-04   0.111661E+03   0.101003E+02   0.977578E-06   0.545694E-04   0.977578E-06   0.356881E-07
   310   0.338993E+04   0.111601E+03   0.540732E-04   0.111601E+03   0.102715E+02   0.986852E-06   0.540732E-04   0.986852E-06   0.355486E-07
   311   0.335804E+04   0.111499E+03   0.535803E-04   0.111499E+03   0.104447E+02   0.996045E-06   0.535803E-04   0.996045E-06   0.354098E-07
   312   0.332624E+04   0.111368E+03   0.530906E-04   0.111368E+03   0.106171E+02   0.100515E-05   0.530906E-04   0.100515E-05   0.352718E-07
   313   0.329446E+04   0.111195E+03   0.526042E-04   0.111195E+03   0.107901E+02   0.101417E-05   0.526042E-04   0.101417E-05   0.351347E-07
   314   0.326277E+04   0.110993E+03   0.521211E-04   0.110993E+03   0.109636E+02   0.102309E-05   0.521211E-04   0.102309E-05   0.349983E-07
   315   0.323117E+04   0.110749E+03   0.516413E-04   0.110749E+03   0.111363E+02   0.103191E-05   0.516413E-04   0.103191E-05   0.348626E-07
   316   0.319965E+04   0.110469E+03   0.511648E-04   0.110469E+03   0.113096E+02   0.104062E-05   0.511648E-04   0.104062E-05   0.347278E-07
   317   0.316823E+04   0.110154E+03   0.506917E-04   0.110154E+03   0.114820E+02   0.104922E-05   0.506917E-04   0.104922E-05   0.345937E-07
   318   0.313690E+04   0.109803E+03   0.502219E-04   0.109803E+03   0.116558E+02   0.105771E-05   0.502219E-04   0.105771E-05   0.344604E-07
