#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   781    0.23336E+04   -0.10420E+03    0.14395E-07   -0.10420E+03    0.16512E+02   -0.81295E-09    0.14395E-07   -0.81295E-09    0.14142E-13
   782    0.23384E+04   -0.10294E+03    0.14351E-07   -0.10294E+03    0.16282E+02   -0.79974E-09    0.14351E-07   -0.79974E-09    0.14075E-13
   783    0.23430E+04   -0.10164E+03    0.14306E-07   -0.10164E+03    0.16057E+02   -0.78652E-09    0.14306E-07   -0.78652E-09    0.14007E-13
   784    0.23476E+04   -0.10032E+03    0.14260E-07   -0.10032E+03    0.15835E+02   -0.77330E-09    0.14260E-07   -0.77330E-09    0.13941E-13
   785    0.23519E+04   -0.98977E+02    0.14214E-07   -0.98977E+02    0.15615E+02   -0.76009E-09    0.14214E-07   -0.76009E-09    0.13874E-13
   786    0.23561E+04   -0.97588E+02    0.14167E-07   -0.97588E+02    0.15399E+02   -0.74688E-09    0.14167E-07   -0.74688E-09    0.13808E-13
   787    0.23601E+04   -0.96188E+02    0.14120E-07   -0.96188E+02    0.15188E+02   -0.73367E-09    0.14120E-07   -0.73367E-09    0.13742E-13
   788    0.23639E+04   -0.94769E+02    0.14072E-07   -0.94769E+02    0.14979E+02   -0.72047E-09    0.14072E-07   -0.72047E-09    0.13677E-13
   789    0.23675E+04   -0.93333E+02    0.14024E-07   -0.93333E+02    0.14772E+02   -0.70728E-09    0.14024E-07   -0.70728E-09    0.13612E-13
   790    0.23711E+04   -0.91863E+02    0.13975E-07   -0.91863E+02    0.14572E+02   -0.69410E-09    0.13975E-07   -0.69410E-09    0.13548E-13
   791    0.23745E+04   -0.90368E+02    0.13926E-07   -0.90368E+02    0.14375E+02   -0.68094E-09    0.13926E-07   -0.68094E-09    0.13483E-13
   792    0.23777E+04   -0.88862E+02    0.13876E-07   -0.88862E+02    0.14182E+02   -0.66779E-09    0.13876E-07   -0.66779E-09    0.13420E-13
   793    0.23806E+04   -0.87324E+02    0.13826E-07   -0.87324E+02    0.13995E+02   -0.65467E-09    0.13826E-07   -0.65467E-09    0.13356E-13
   794    0.23834E+04   -0.85775E+02    0.13775E-07   -0.85775E+02    0.13811E+02   -0.64156E-09    0.13775E-07   -0.64156E-09    0.13293E-13
   795    0.23860E+04   -0.84201E+02    0.13724E-07   -0.84201E+02    0.13631E+02   -0.62848E-09    0.13724E-07   -0.62848E-09    0.13230E-13
   796    0.23885E+04   -0.82617E+02    0.13672E-07   -0.82617E+02    0.13456E+02   -0.61542E-09    0.13672E-07   -0.61542E-09    0.13168E-13
   797    0.23907E+04   -0.81008E+02    0.13620E-07   -0.81008E+02    0.13285E+02   -0.60240E-09    0.13620E-07   -0.60240E-09    0.13106E-13
   798    0.23928E+04   -0.79388E+02    0.13568E-07   -0.79388E+02    0.13119E+02   -0.58940E-09    0.13568E-07   -0.58940E-09    0.13044E-13
   799    0.23947E+04   -0.77751E+02    0.13515E-07   -0.77751E+02    0.12958E+02   -0.57643E-09    0.13515E-07   -0.57643E-09    0.12983E-13
   800    0.23964E+04   -0.76097E+02    0.13462E-07   -0.76097E+02    0.12801E+02   -0.56350E-09    0.13462E-07   -0.56350E-09    0.12922E-13
   801    0.23980E+04   -0.74432E+02    0.13408E-07   -0.74432E+02    0.12650E+02   -0.55061E-09    0.13408E-07   -0.55061E-09    0.12862E-13
   802    0.23992E+04   -0.72735E+02    0.13355E-07   -0.72735E+02    0.12503E+02   -0.53775E-09    0.13355E-07   -0.53775E-09    0.12801E-13
   803    0.24004E+04   -0.71043E+02    0.13300E-07   -0.71043E+02    0.12360E+02   -0.52493E-09    0.13300E-07   -0.52493E-09    0.12742E-13
   804    0.24013E+04   -0.69326E+02    0.13246E-07   -0.69326E+02    0.12224E+02   -0.51215E-09    0.13246E-07   -0.51215E-09    0.12682E-13
   805    0.24021E+04   -0.67599E+02    0.13191E-07   -0.67599E+02    0.12092E+02   -0.49941E-09    0.13191E-07   -0.49941E-09    0.12623E-13
   806    0.24027E+04   -0.65862E+02    0.13136E-07   -0.65862E+02    0.11965E+02   -0.48670E-09    0.13136E-07   -0.48670E-09    0.12564E-13
   807    0.24030E+04   -0.64114E+02    0.13081E-07   -0.64114E+02    0.11844E+02   -0.47404E-09    0.13081E-07   -0.47404E-09    0.12505E-13
   808    0.24031E+04   -0.62349E+02    0.13025E-07   -0.62349E+02    0.11728E+02   -0.46141E-09    0.13025E-07   -0.46141E-09    0.12447E-13
   809    0.24031E+04   -0.60582E+02    0.12969E-07   -0.60582E+02    0.11618E+02   -0.44882E-09    0.12969E-07   -0.44882E-09    0.12389E-13
   810    0.24028E+04   -0.58796E+02    0.12912E-07   -0.58796E+02    0.11513E+02   -0.43628E-09    0.12912E-07   -0.43628E-09    0.12332E-13
   811    0.24023E+04   -0.57001E+02    0.12855E-07   -0.57001E+02    0.11414E+02   -0.42377E-09    0.12855E-07   -0.42377E-09    0.12274E-13
   812    0.24017E+04   -0.55201E+02    0.12798E-07   -0.55201E+02    0.11321E+02   -0.41130E-09    0.12798E-07   -0.41130E-09    0.12218E-13
   813    0.24008E+04   -0.53395E+02    0.12741E-07   -0.53395E+02    0.11232E+02   -0.39887E-09    0.12741E-07   -0.39887E-09    0.12161E-13
   814    0.23999E+04   -0.51581E+02    0.12683E-07   -0.51581E+02    0.11150E+02   -0.38649E-09    0.12683E-07   -0.38649E-09    0.12105E-13
   815    0.23987E+04   -0.49761E+02    0.12625E-07   -0.49761E+02    0.11073E+02   -0.37414E-09    0.12625E-07   -0.37414E-09    0.12049E-13
   816    0.23972E+04   -0.47935E+02    0.12567E-07   -0.47935E+02    0.11002E+02   -0.36184E-09    0.12567E-07   -0.36184E-09    0.11993E-13
   817    0.23955E+04   -0.46103E+02    0.12509E-07   -0.46103E+02    0.10936E+02   -0.34958E-09    0.12509E-07   -0.34958E-09    0.11938E-13
   818    0.23938E+04   -0.44268E+02    0.12450E-07   -0.44268E+02    0.10877E+02   -0.33736E-09    0.12450E-07   -0.33736E-09    0.11883E-13
   819    0.23917E+04   -0.42428E+02    0.12391E-07   -0.42428E+02    0.10823E+02   -0.32518E-09    0.12391E-07   -0.32518E-09    0.11828E-13
   820    0.23896E+04   -0.40585E+02    0.12331E-07   -0.40585E+02    0.10776E+02   -0.31305E-09    0.12331E-07   -0.31305E-09    0.11774E-13
   821    0.23871E+04   -0.38740E+02    0.12272E-07   -0.38740E+02    0.10733E+02   -0.30096E-09    0.12272E-07   -0.30096E-09    0.11720E-13
   822    0.23845E+04   -0.36894E+02    0.12212E-07   -0.36894E+02    0.10697E+02   -0.28891E-09    0.12212E-07   -0.28891E-09    0.11666E-13
   823    0.23817E+04   -0.35045E+02    0.12152E-07   -0.35045E+02    0.10667E+02   -0.27690E-09    0.12152E-07   -0.27690E-09    0.11612E-13
   824    0.23786E+04   -0.33196E+02    0.12091E-07   -0.33196E+02    0.10643E+02   -0.26494E-09    0.12091E-07   -0.26494E-09    0.11559E-13
   825    0.23754E+04   -0.31347E+02    0.12031E-07   -0.31347E+02    0.10625E+02   -0.25303E-09    0.12031E-07   -0.25303E-09    0.11506E-13
   826    0.23719E+04   -0.29500E+02    0.11970E-07   -0.29500E+02    0.10613E+02   -0.24116E-09    0.11970E-07   -0.24116E-09    0.11454E-13
   827    0.23682E+04   -0.27655E+02    0.11909E-07   -0.27655E+02    0.10607E+02   -0.22933E-09    0.11909E-07   -0.22933E-09    0.11401E-13
   828    0.23645E+04   -0.25812E+02    0.11847E-07   -0.25812E+02    0.10607E+02   -0.21755E-09    0.11847E-07   -0.21755E-09    0.11349E-13
   829    0.23605E+04   -0.23972E+02    0.11786E-07   -0.23972E+02    0.10614E+02   -0.20581E-09    0.11786E-07   -0.20581E-09    0.11298E-13
   830    0.23563E+04   -0.22137E+02    0.11724E-07   -0.22137E+02    0.10626E+02   -0.19412E-09    0.11724E-07   -0.19412E-09    0.11246E-13
   831    0.23519E+04   -0.20307E+02    0.11662E-07   -0.20307E+02    0.10644E+02   -0.18247E-09    0.11662E-07   -0.18247E-09    0.11195E-13
   832    0.23473E+04   -0.18482E+02    0.11600E-07   -0.18482E+02    0.10668E+02   -0.17088E-09    0.11600E-07   -0.17088E-09    0.11144E-13
   833    0.23426E+04   -0.16664E+02    0.11537E-07   -0.16664E+02    0.10698E+02   -0.15932E-09    0.11537E-07   -0.15932E-09    0.11094E-13
   834    0.23376E+04   -0.14851E+02    0.11474E-07   -0.14851E+02    0.10734E+02   -0.14782E-09    0.11474E-07   -0.14782E-09    0.11043E-13
   835    0.23325E+04   -0.13047E+02    0.11412E-07   -0.13047E+02    0.10777E+02   -0.13636E-09    0.11412E-07   -0.13636E-09    0.10993E-13
   836    0.23271E+04   -0.11249E+02    0.11348E-07   -0.11249E+02    0.10825E+02   -0.12495E-09    0.11348E-07   -0.12495E-09    0.10944E-13
   837    0.23216E+04   -0.94613E+01    0.11285E-07   -0.94613E+01    0.10879E+02   -0.11359E-09    0.11285E-07   -0.11359E-09    0.10894E-13
   838    0.23159E+04   -0.76822E+01    0.11222E-07   -0.76822E+01    0.10939E+02   -0.10227E-09    0.11222E-07   -0.10227E-09    0.10845E-13
   839    0.23099E+04   -0.59121E+01    0.11158E-07   -0.59121E+01    0.11005E+02   -0.91007E-10    0.11158E-07   -0.91007E-10    0.10796E-13
   840    0.23039E+04   -0.41533E+01    0.11094E-07   -0.41533E+01    0.11078E+02   -0.79789E-10    0.11094E-07   -0.79789E-10    0.10747E-13
   841    0.22976E+04   -0.24071E+01    0.11030E-07   -0.24071E+01    0.11156E+02   -0.68621E-10    0.11030E-07   -0.68621E-10    0.10699E-13
   842    0.22912E+04   -0.67058E+00    0.10966E-07   -0.67058E+00    0.11239E+02   -0.57501E-10    0.10966E-07   -0.57501E-10    0.10651E-13
   843    0.22846E+04    0.10504E+01    0.10901E-07    0.10504E+01    0.11329E+02   -0.46432E-10    0.10901E-07   -0.46432E-10    0.10603E-13
   844    0.22777E+04    0.27595E+01    0.10836E-07    0.27595E+01    0.11425E+02   -0.35412E-10    0.10836E-07   -0.35412E-10    0.10555E-13
   845    0.22708E+04    0.44538E+01    0.10772E-07    0.44538E+01    0.11525E+02   -0.24442E-10    0.10772E-07   -0.24442E-10    0.10508E-13
   846    0.22637E+04    0.61328E+01    0.10707E-07    0.61328E+01    0.11633E+02   -0.13523E-10    0.10707E-07   -0.13523E-10    0.10461E-13
   847    0.22565E+04    0.77969E+01    0.10642E-07    0.77969E+01    0.11745E+02   -0.26549E-11    0.10642E-07   -0.26549E-11    0.10414E-13
   848    0.22492E+04    0.94441E+01    0.10576E-07    0.94441E+01    0.11864E+02    0.81623E-11    0.10576E-07    0.81623E-11    0.10368E-13
   849    0.22415E+04    0.11075E+02    0.10511E-07    0.11075E+02    0.11987E+02    0.18928E-10    0.10511E-07    0.18928E-10    0.10321E-13
   850    0.22338E+04    0.12689E+02    0.10445E-07    0.12689E+02    0.12117E+02    0.29642E-10    0.10445E-07    0.29642E-10    0.10275E-13
   851    0.22259E+04    0.14285E+02    0.10380E-07    0.14285E+02    0.12252E+02    0.40304E-10    0.10380E-07    0.40304E-10    0.10229E-13
   852    0.22179E+04    0.15862E+02    0.10314E-07    0.15862E+02    0.12393E+02    0.50913E-10    0.10314E-07    0.50913E-10    0.10184E-13
   853    0.22097E+04    0.17421E+02    0.10248E-07    0.17421E+02    0.12539E+02    0.61468E-10    0.10248E-07    0.61468E-10    0.10138E-13
   854    0.22013E+04    0.18960E+02    0.10182E-07    0.18960E+02    0.12690E+02    0.71967E-10    0.10182E-07    0.71967E-10    0.10093E-13
   855    0.21927E+04    0.20480E+02    0.10115E-07    0.20480E+02    0.12847E+02    0.82409E-10    0.10115E-07    0.82409E-10    0.10048E-13
   856    0.21842E+04    0.21979E+02    0.10049E-07    0.21979E+02    0.13008E+02    0.92793E-10    0.10049E-07    0.92793E-10    0.10004E-13
   857    0.21753E+04    0.23456E+02    0.99825E-08    0.23456E+02    0.13175E+02    0.10312E-09    0.99825E-08    0.10312E-09    0.99594E-14
   858    0.21663E+04    0.24912E+02    0.99159E-08    0.24912E+02    0.13349E+02    0.11338E-09    0.99159E-08    0.11338E-09    0.99153E-14
   859    0.21573E+04    0.26347E+02    0.98492E-08    0.26347E+02    0.13525E+02    0.12359E-09    0.98492E-08    0.12359E-09    0.98714E-14
   860    0.21481E+04    0.27759E+02    0.97824E-08    0.27759E+02    0.13707E+02    0.13373E-09    0.97824E-08    0.13373E-09    0.98277E-14
   861    0.21388E+04    0.29148E+02    0.97156E-08    0.29148E+02    0.13894E+02    0.14381E-09    0.97156E-08    0.14381E-09    0.97843E-14
   862    0.21293E+04    0.30514E+02    0.96487E-08    0.30514E+02    0.14086E+02    0.15382E-09    0.96487E-08    0.15382E-09    0.97411E-14
   863    0.21197E+04    0.31855E+02    0.95816E-08    0.31855E+02    0.14283E+02    0.16377E-09    0.95816E-08    0.16377E-09    0.96981E-14
   864    0.21100E+04    0.33173E+02    0.95146E-08    0.33173E+02    0.14483E+02    0.17365E-09    0.95146E-08    0.17365E-09    0.96554E-14
   865    0.20999E+04    0.34464E+02    0.94474E-08    0.34464E+02    0.14689E+02    0.18346E-09    0.94474E-08    0.18346E-09    0.96128E-14
   866    0.20902E+04    0.35731E+02    0.93802E-08    0.35731E+02    0.14900E+02    0.19320E-09    0.93802E-08    0.19320E-09    0.95705E-14
   867    0.20801E+04    0.36972E+02    0.93129E-08    0.36972E+02    0.15115E+02    0.20287E-09    0.93129E-08    0.20287E-09    0.95285E-14
   868    0.20699E+04    0.38187E+02    0.92456E-08    0.38187E+02    0.15335E+02    0.21247E-09    0.92456E-08    0.21247E-09    0.94866E-14
   869    0.20596E+04    0.39376E+02    0.91783E-08    0.39376E+02    0.15559E+02    0.22199E-09    0.91783E-08    0.22199E-09    0.94450E-14
   870    0.20492E+04    0.40537E+02    0.91109E-08    0.40537E+02    0.15786E+02    0.23145E-09    0.91109E-08    0.23145E-09    0.94036E-14
   871    0.20387E+04    0.41671E+02    0.90435E-08    0.41671E+02    0.16018E+02    0.24082E-09    0.90435E-08    0.24082E-09    0.93624E-14
   872    0.20281E+04    0.42779E+02    0.89760E-08    0.42779E+02    0.16254E+02    0.25012E-09    0.89760E-08    0.25012E-09    0.93215E-14
   873    0.20174E+04    0.43858E+02    0.89086E-08    0.43858E+02    0.16495E+02    0.25934E-09    0.89086E-08    0.25934E-09    0.92807E-14
   874    0.20066E+04    0.44908E+02    0.88411E-08    0.44908E+02    0.16739E+02    0.26849E-09    0.88411E-08    0.26849E-09    0.92402E-14
   875    0.19957E+04    0.45931E+02    0.87736E-08    0.45931E+02    0.16986E+02    0.27755E-09    0.87736E-08    0.27755E-09    0.91999E-14
   876    0.19847E+04    0.46926E+02    0.87061E-08    0.46926E+02    0.17237E+02    0.28653E-09    0.87061E-08    0.28653E-09    0.91598E-14
   877    0.19738E+04    0.47890E+02    0.86386E-08    0.47890E+02    0.17492E+02    0.29543E-09    0.86386E-08    0.29543E-09    0.91199E-14
   878    0.19626E+04    0.48825E+02    0.85711E-08    0.48825E+02    0.17750E+02    0.30424E-09    0.85711E-08    0.30424E-09    0.90802E-14
   879    0.19514E+04    0.49731E+02    0.85037E-08    0.49731E+02    0.18012E+02    0.31297E-09    0.85037E-08    0.31297E-09    0.90408E-14
   880    0.19402E+04    0.50608E+02    0.84362E-08    0.50608E+02    0.18277E+02    0.32162E-09    0.84362E-08    0.32162E-09    0.90015E-14
   881    0.19288E+04    0.51453E+02    0.83688E-08    0.51453E+02    0.18544E+02    0.33018E-09    0.83688E-08    0.33018E-09    0.89624E-14
   882    0.19174E+04    0.52268E+02    0.83014E-08    0.52268E+02    0.18814E+02    0.33864E-09    0.83014E-08    0.33864E-09    0.89236E-14
   883    0.19060E+04    0.53051E+02    0.82341E-08    0.53051E+02    0.19088E+02    0.34702E-09    0.82341E-08    0.34702E-09    0.88849E-14
   884    0.18944E+04    0.53805E+02    0.81668E-08    0.53805E+02    0.19364E+02    0.35531E-09    0.81668E-08    0.35531E-09    0.88465E-14
   885    0.18828E+04    0.54526E+02    0.80995E-08    0.54526E+02    0.19643E+02    0.36351E-09    0.80995E-08    0.36351E-09    0.88083E-14
   886    0.18712E+04    0.55216E+02    0.80323E-08    0.55216E+02    0.19925E+02    0.37161E-09    0.80323E-08    0.37161E-09    0.87702E-14
   887    0.18594E+04    0.55875E+02    0.79652E-08    0.55875E+02    0.20208E+02    0.37962E-09    0.79652E-08    0.37962E-09    0.87324E-14
   888    0.18478E+04    0.56501E+02    0.78981E-08    0.56501E+02    0.20495E+02    0.38754E-09    0.78981E-08    0.38754E-09    0.86947E-14
   889    0.18359E+04    0.57096E+02    0.78311E-08    0.57096E+02    0.20783E+02    0.39536E-09    0.78311E-08    0.39536E-09    0.86573E-14
   890    0.18241E+04    0.57658E+02    0.77642E-08    0.57658E+02    0.21074E+02    0.40308E-09    0.77642E-08    0.40308E-09    0.86200E-14
   891    0.18123E+04    0.58188E+02    0.76974E-08    0.58188E+02    0.21366E+02    0.41070E-09    0.76974E-08    0.41070E-09    0.85830E-14
   892    0.18004E+04    0.58687E+02    0.76306E-08    0.58687E+02    0.21660E+02    0.41822E-09    0.76306E-08    0.41822E-09    0.85461E-14
   893    0.17885E+04    0.59153E+02    0.75639E-08    0.59153E+02    0.21956E+02    0.42564E-09    0.75639E-08    0.42564E-09    0.85094E-14
   894    0.17766E+04    0.59586E+02    0.74974E-08    0.59586E+02    0.22253E+02    0.43296E-09    0.74974E-08    0.43296E-09    0.84729E-14
   895    0.17646E+04    0.59988E+02    0.74309E-08    0.59988E+02    0.22551E+02    0.44017E-09    0.74309E-08    0.44017E-09    0.84366E-14
   896    0.17526E+04    0.60357E+02    0.73646E-08    0.60357E+02    0.22851E+02    0.44728E-09    0.73646E-08    0.44728E-09    0.84005E-14
   897    0.17406E+04    0.60694E+02    0.72983E-08    0.60694E+02    0.23153E+02    0.45428E-09    0.72983E-08    0.45428E-09    0.83646E-14
   898    0.17287E+04    0.60998E+02    0.72322E-08    0.60998E+02    0.23455E+02    0.46118E-09    0.72322E-08    0.46118E-09    0.83288E-14
   899    0.17167E+04    0.61269E+02    0.71663E-08    0.61269E+02    0.23758E+02    0.46797E-09    0.71663E-08    0.46797E-09    0.82933E-14
   900    0.17047E+04    0.61509E+02    0.71004E-08    0.61509E+02    0.24062E+02    0.47465E-09    0.71004E-08    0.47465E-09    0.82579E-14
   901    0.16928E+04    0.61715E+02    0.70347E-08    0.61715E+02    0.24366E+02    0.48121E-09    0.70347E-08    0.48121E-09    0.82227E-14
   902    0.16808E+04    0.61889E+02    0.69691E-08    0.61889E+02    0.24671E+02    0.48767E-09    0.69691E-08    0.48767E-09    0.81877E-14
   903    0.16687E+04    0.62031E+02    0.69037E-08    0.62031E+02    0.24976E+02    0.49402E-09    0.69037E-08    0.49402E-09    0.81528E-14
   904    0.16568E+04    0.62139E+02    0.68385E-08    0.62139E+02    0.25281E+02    0.50026E-09    0.68385E-08    0.50026E-09    0.81182E-14
   905    0.16449E+04    0.62215E+02    0.67734E-08    0.62215E+02    0.25587E+02    0.50639E-09    0.67734E-08    0.50639E-09    0.80837E-14
   906    0.16329E+04    0.62258E+02    0.67084E-08    0.62258E+02    0.25892E+02    0.51242E-09    0.67084E-08    0.51242E-09    0.80494E-14
   907    0.16210E+04    0.62269E+02    0.66436E-08    0.62269E+02    0.26197E+02    0.51833E-09    0.66436E-08    0.51833E-09    0.80152E-14
   908    0.16093E+04    0.62247E+02    0.65790E-08    0.62247E+02    0.26502E+02    0.52414E-09    0.65790E-08    0.52414E-09    0.79812E-14
   909    0.15975E+04    0.62193E+02    0.65146E-08    0.62193E+02    0.26807E+02    0.52984E-09    0.65146E-08    0.52984E-09    0.79475E-14
   910    0.15856E+04    0.62108E+02    0.64503E-08    0.62108E+02    0.27112E+02    0.53544E-09    0.64503E-08    0.53544E-09    0.79138E-14
   911    0.15738E+04    0.61989E+02    0.63862E-08    0.61989E+02    0.27415E+02    0.54093E-09    0.63862E-08    0.54093E-09    0.78804E-14
   912    0.15621E+04    0.61839E+02    0.63223E-08    0.61839E+02    0.27719E+02    0.54631E-09    0.63223E-08    0.54631E-09    0.78471E-14
   913    0.15501E+04    0.61657E+02    0.62586E-08    0.61657E+02    0.28021E+02    0.55159E-09    0.62586E-08    0.55159E-09    0.78140E-14
   914    0.15386E+04    0.61445E+02    0.61951E-08    0.61445E+02    0.28322E+02    0.55676E-09    0.61951E-08    0.55676E-09    0.77810E-14
   915    0.15269E+04    0.61201E+02    0.61318E-08    0.61201E+02    0.28622E+02    0.56184E-09    0.61318E-08    0.56184E-09    0.77483E-14
   916    0.15153E+04    0.60925E+02    0.60686E-08    0.60925E+02    0.28921E+02    0.56680E-09    0.60686E-08    0.56680E-09    0.77156E-14
   917    0.15038E+04    0.60619E+02    0.60057E-08    0.60619E+02    0.29220E+02    0.57167E-09    0.60057E-08    0.57167E-09    0.76832E-14
   918    0.14923E+04    0.60281E+02    0.59430E-08    0.60281E+02    0.29516E+02    0.57643E-09    0.59430E-08    0.57643E-09    0.76509E-14
   919    0.14810E+04    0.59914E+02    0.58805E-08    0.59914E+02    0.29811E+02    0.58110E-09    0.58805E-08    0.58110E-09    0.76188E-14
   920    0.14696E+04    0.59515E+02    0.58182E-08    0.59515E+02    0.30104E+02    0.58566E-09    0.58182E-08    0.58566E-09    0.75868E-14
