#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1778    0.35828E+03   -0.11408E+02    0.94937E-09   -0.11408E+02    0.61132E+01   -0.34734E-10    0.94937E-09   -0.34734E-10    0.43817E-15
  1779    0.35736E+03   -0.11105E+02    0.93601E-09   -0.11105E+02    0.61065E+01   -0.35911E-10    0.93601E-09   -0.35911E-10    0.43705E-15
  1780    0.35644E+03   -0.10805E+02    0.92262E-09   -0.10805E+02    0.61017E+01   -0.37066E-10    0.92262E-09   -0.37066E-10    0.43593E-15
  1781    0.35550E+03   -0.10507E+02    0.90923E-09   -0.10507E+02    0.60987E+01   -0.38198E-10    0.90923E-09   -0.38198E-10    0.43481E-15
  1782    0.35452E+03   -0.10212E+02    0.89583E-09   -0.10212E+02    0.60975E+01   -0.39305E-10    0.89583E-09   -0.39305E-10    0.43369E-15
  1783    0.35354E+03   -0.99202E+01    0.88244E-09   -0.99202E+01    0.60982E+01   -0.40385E-10    0.88244E-09   -0.40385E-10    0.43258E-15
  1784    0.35255E+03   -0.96301E+01    0.86905E-09   -0.96301E+01    0.61006E+01   -0.41437E-10    0.86905E-09   -0.41437E-10    0.43148E-15
  1785    0.35153E+03   -0.93441E+01    0.85569E-09   -0.93441E+01    0.61048E+01   -0.42461E-10    0.85569E-09   -0.42461E-10    0.43037E-15
  1786    0.35051E+03   -0.90609E+01    0.84235E-09   -0.90609E+01    0.61108E+01   -0.43453E-10    0.84235E-09   -0.43453E-10    0.42927E-15
  1787    0.34946E+03   -0.87803E+01    0.82905E-09   -0.87803E+01    0.61186E+01   -0.44414E-10    0.82905E-09   -0.44414E-10    0.42817E-15
  1788    0.34841E+03   -0.85047E+01    0.81579E-09   -0.85047E+01    0.61281E+01   -0.45341E-10    0.81579E-09   -0.45341E-10    0.42708E-15
  1789    0.34733E+03   -0.82311E+01    0.80257E-09   -0.82311E+01    0.61393E+01   -0.46233E-10    0.80257E-09   -0.46233E-10    0.42599E-15
  1790    0.34623E+03   -0.79616E+01    0.78941E-09   -0.79616E+01    0.61521E+01   -0.47088E-10    0.78941E-09   -0.47088E-10    0.42490E-15
  1791    0.34513E+03   -0.76962E+01    0.77632E-09   -0.76962E+01    0.61666E+01   -0.47906E-10    0.77632E-09   -0.47906E-10    0.42381E-15
  1792    0.34401E+03   -0.74336E+01    0.76329E-09   -0.74336E+01    0.61828E+01   -0.48685E-10    0.76329E-09   -0.48685E-10    0.42273E-15
  1793    0.34287E+03   -0.71750E+01    0.75034E-09   -0.71750E+01    0.62006E+01   -0.49423E-10    0.75034E-09   -0.49423E-10    0.42165E-15
  1794    0.34173E+03   -0.69206E+01    0.73748E-09   -0.69206E+01    0.62200E+01   -0.50119E-10    0.73748E-09   -0.50119E-10    0.42058E-15
  1795    0.34057E+03   -0.66703E+01    0.72471E-09   -0.66703E+01    0.62410E+01   -0.50772E-10    0.72471E-09   -0.50772E-10    0.41950E-15
  1796    0.33938E+03   -0.64234E+01    0.71203E-09   -0.64234E+01    0.62636E+01   -0.51379E-10    0.71203E-09   -0.51379E-10    0.41844E-15
  1797    0.33820E+03   -0.61812E+01    0.69947E-09   -0.61812E+01    0.62876E+01   -0.51941E-10    0.69947E-09   -0.51941E-10    0.41737E-15
  1798    0.33700E+03   -0.59425E+01    0.68701E-09   -0.59425E+01    0.63131E+01   -0.52455E-10    0.68701E-09   -0.52455E-10    0.41631E-15
  1799    0.33579E+03   -0.57085E+01    0.67468E-09   -0.57085E+01    0.63402E+01   -0.52919E-10    0.67468E-09   -0.52919E-10    0.41525E-15
  1800    0.33457E+03   -0.54794E+01    0.66248E-09   -0.54794E+01    0.63687E+01   -0.53333E-10    0.66248E-09   -0.53333E-10    0.41419E-15
  1801    0.33334E+03   -0.52540E+01    0.65041E-09   -0.52540E+01    0.63986E+01   -0.53696E-10    0.65041E-09   -0.53696E-10    0.41313E-15
  1802    0.33211E+03   -0.50336E+01    0.63850E-09   -0.50336E+01    0.64298E+01   -0.54008E-10    0.63850E-09   -0.54008E-10    0.41208E-15
  1803    0.33086E+03   -0.48182E+01    0.62675E-09   -0.48182E+01    0.64625E+01   -0.54273E-10    0.62675E-09   -0.54273E-10    0.41103E-15
  1804    0.32959E+03   -0.46065E+01    0.61519E-09   -0.46065E+01    0.64965E+01   -0.54493E-10    0.61519E-09   -0.54493E-10    0.40999E-15
  1805    0.32832E+03   -0.44000E+01    0.60383E-09   -0.44000E+01    0.65319E+01   -0.54669E-10    0.60383E-09   -0.54669E-10    0.40895E-15
  1806    0.32705E+03   -0.41982E+01    0.59269E-09   -0.41982E+01    0.65686E+01   -0.54804E-10    0.59269E-09   -0.54804E-10    0.40791E-15
  1807    0.32575E+03   -0.40013E+01    0.58178E-09   -0.40013E+01    0.66066E+01   -0.54900E-10    0.58178E-09   -0.54900E-10    0.40687E-15
  1808    0.32445E+03   -0.38091E+01    0.57112E-09   -0.38091E+01    0.66457E+01   -0.54960E-10    0.57112E-09   -0.54960E-10    0.40584E-15
  1809    0.32315E+03   -0.36220E+01    0.56073E-09   -0.36220E+01    0.66859E+01   -0.54984E-10    0.56073E-09   -0.54984E-10    0.40481E-15
  1810    0.32184E+03   -0.34400E+01    0.55062E-09   -0.34400E+01    0.67275E+01   -0.54977E-10    0.55062E-09   -0.54977E-10    0.40378E-15
  1811    0.32051E+03   -0.32629E+01    0.54081E-09   -0.32629E+01    0.67702E+01   -0.54939E-10    0.54081E-09   -0.54939E-10    0.40276E-15
  1812    0.31918E+03   -0.30910E+01    0.53132E-09   -0.30910E+01    0.68141E+01   -0.54873E-10    0.53132E-09   -0.54873E-10    0.40174E-15
  1813    0.31785E+03   -0.29242E+01    0.52216E-09   -0.29242E+01    0.68591E+01   -0.54781E-10    0.52216E-09   -0.54781E-10    0.40072E-15
  1814    0.31650E+03   -0.27627E+01    0.51334E-09   -0.27627E+01    0.69051E+01   -0.54665E-10    0.51334E-09   -0.54665E-10    0.39970E-15
  1815    0.31516E+03   -0.26063E+01    0.50489E-09   -0.26063E+01    0.69522E+01   -0.54527E-10    0.50489E-09   -0.54527E-10    0.39869E-15
  1816    0.31381E+03   -0.24553E+01    0.49683E-09   -0.24553E+01    0.70003E+01   -0.54370E-10    0.49683E-09   -0.54370E-10    0.39768E-15
  1817    0.31245E+03   -0.23095E+01    0.48916E-09   -0.23095E+01    0.70493E+01   -0.54196E-10    0.48916E-09   -0.54196E-10    0.39668E-15
  1818    0.31108E+03   -0.21690E+01    0.48190E-09   -0.21690E+01    0.70993E+01   -0.54007E-10    0.48190E-09   -0.54007E-10    0.39567E-15
  1819    0.30969E+03   -0.20340E+01    0.47507E-09   -0.20340E+01    0.71504E+01   -0.53805E-10    0.47507E-09   -0.53805E-10    0.39467E-15
  1820    0.30832E+03   -0.19043E+01    0.46869E-09   -0.19043E+01    0.72022E+01   -0.53592E-10    0.46869E-09   -0.53592E-10    0.39367E-15
  1821    0.30695E+03   -0.17800E+01    0.46278E-09   -0.17800E+01    0.72549E+01   -0.53370E-10    0.46278E-09   -0.53370E-10    0.39268E-15
  1822    0.30557E+03   -0.16612E+01    0.45734E-09   -0.16612E+01    0.73085E+01   -0.53142E-10    0.45734E-09   -0.53142E-10    0.39169E-15
  1823    0.30422E+03   -0.15479E+01    0.45240E-09   -0.15479E+01    0.73629E+01   -0.52910E-10    0.45240E-09   -0.52910E-10    0.39070E-15
  1824    0.30283E+03   -0.14399E+01    0.44797E-09   -0.14399E+01    0.74178E+01   -0.52676E-10    0.44797E-09   -0.52676E-10    0.38971E-15
  1825    0.30145E+03   -0.13376E+01    0.44407E-09   -0.13376E+01    0.74733E+01   -0.52442E-10    0.44407E-09   -0.52442E-10    0.38873E-15
  1826    0.30006E+03   -0.12407E+01    0.44071E-09   -0.12407E+01    0.75304E+01   -0.52210E-10    0.44071E-09   -0.52210E-10    0.38775E-15
  1827    0.29868E+03   -0.11493E+01    0.43791E-09   -0.11493E+01    0.75878E+01   -0.51982E-10    0.43791E-09   -0.51982E-10    0.38677E-15
  1828    0.29729E+03   -0.10635E+01    0.43569E-09   -0.10635E+01    0.76457E+01   -0.51762E-10    0.43569E-09   -0.51762E-10    0.38579E-15
  1829    0.29590E+03   -0.98318E+00    0.43407E-09   -0.98318E+00    0.77034E+01   -0.51550E-10    0.43407E-09   -0.51550E-10    0.38482E-15
  1830    0.29451E+03   -0.90835E+00    0.43305E-09   -0.90835E+00    0.77631E+01   -0.51349E-10    0.43305E-09   -0.51349E-10    0.38385E-15
  1831    0.29312E+03   -0.83909E+00    0.43266E-09   -0.83909E+00    0.78227E+01   -0.51161E-10    0.43266E-09   -0.51161E-10    0.38288E-15
  1832    0.29173E+03   -0.77539E+00    0.43292E-09   -0.77539E+00    0.78827E+01   -0.50988E-10    0.43292E-09   -0.50988E-10    0.38192E-15
  1833    0.29035E+03   -0.71709E+00    0.43383E-09   -0.71709E+00    0.79433E+01   -0.50833E-10    0.43383E-09   -0.50833E-10    0.38096E-15
  1834    0.28897E+03   -0.66454E+00    0.43542E-09   -0.66454E+00    0.80037E+01   -0.50697E-10    0.43542E-09   -0.50697E-10    0.38000E-15
  1835    0.28758E+03   -0.61721E+00    0.43770E-09   -0.61721E+00    0.80653E+01   -0.50584E-10    0.43770E-09   -0.50584E-10    0.37904E-15
  1836    0.28620E+03   -0.57561E+00    0.44069E-09   -0.57561E+00    0.81283E+01   -0.50494E-10    0.44069E-09   -0.50494E-10    0.37809E-15
  1837    0.28482E+03   -0.53942E+00    0.44440E-09   -0.53942E+00    0.81895E+01   -0.50430E-10    0.44440E-09   -0.50430E-10    0.37714E-15
  1838    0.28345E+03   -0.50878E+00    0.44885E-09   -0.50878E+00    0.82520E+01   -0.50395E-10    0.44885E-09   -0.50395E-10    0.37619E-15
  1839    0.28207E+03   -0.48353E+00    0.45406E-09   -0.48353E+00    0.83151E+01   -0.50390E-10    0.45406E-09   -0.50390E-10    0.37525E-15
  1840    0.28071E+03   -0.46380E+00    0.46005E-09   -0.46380E+00    0.83772E+01   -0.50418E-10    0.46005E-09   -0.50418E-10    0.37430E-15
  1841    0.27935E+03   -0.44943E+00    0.46682E-09   -0.44943E+00    0.84406E+01   -0.50481E-10    0.46682E-09   -0.50481E-10    0.37336E-15
  1842    0.27799E+03   -0.44049E+00    0.47440E-09   -0.44049E+00    0.85037E+01   -0.50581E-10    0.47440E-09   -0.50581E-10    0.37243E-15
  1843    0.27664E+03   -0.43694E+00    0.48281E-09   -0.43694E+00    0.85667E+01   -0.50720E-10    0.48281E-09   -0.50720E-10    0.37149E-15
  1844    0.27529E+03   -0.43865E+00    0.49205E-09   -0.43865E+00    0.86302E+01   -0.50900E-10    0.49205E-09   -0.50900E-10    0.37056E-15
  1845    0.27397E+03   -0.44573E+00    0.50215E-09   -0.44573E+00    0.86935E+01   -0.51124E-10    0.50215E-09   -0.51124E-10    0.36963E-15
  1846    0.27263E+03   -0.45795E+00    0.51312E-09   -0.45795E+00    0.87573E+01   -0.51393E-10    0.51312E-09   -0.51393E-10    0.36871E-15
  1847    0.27130E+03   -0.47560E+00    0.52497E-09   -0.47560E+00    0.88209E+01   -0.51710E-10    0.52497E-09   -0.51710E-10    0.36778E-15
  1848    0.26998E+03   -0.49828E+00    0.53773E-09   -0.49828E+00    0.88843E+01   -0.52078E-10    0.53773E-09   -0.52078E-10    0.36686E-15
  1849    0.26866E+03   -0.52615E+00    0.55142E-09   -0.52615E+00    0.89475E+01   -0.52497E-10    0.55142E-09   -0.52497E-10    0.36594E-15
  1850    0.26735E+03   -0.55909E+00    0.56604E-09   -0.55909E+00    0.90104E+01   -0.52971E-10    0.56604E-09   -0.52971E-10    0.36503E-15
  1851    0.26604E+03   -0.59712E+00    0.58160E-09   -0.59712E+00    0.90739E+01   -0.53501E-10    0.58160E-09   -0.53501E-10    0.36411E-15
  1852    0.26476E+03   -0.64021E+00    0.59808E-09   -0.64021E+00    0.91380E+01   -0.54085E-10    0.59808E-09   -0.54085E-10    0.36320E-15
  1853    0.26346E+03   -0.68821E+00    0.61544E-09   -0.68821E+00    0.92003E+01   -0.54721E-10    0.61544E-09   -0.54721E-10    0.36229E-15
  1854    0.26219E+03   -0.74127E+00    0.63364E-09   -0.74127E+00    0.92625E+01   -0.55407E-10    0.63364E-09   -0.55407E-10    0.36139E-15
  1855    0.26092E+03   -0.79915E+00    0.65264E-09   -0.79915E+00    0.93237E+01   -0.56141E-10    0.65264E-09   -0.56141E-10    0.36048E-15
  1856    0.25967E+03   -0.86179E+00    0.67241E-09   -0.86179E+00    0.93854E+01   -0.56921E-10    0.67241E-09   -0.56921E-10    0.35958E-15
  1857    0.25842E+03   -0.92931E+00    0.69290E-09   -0.92931E+00    0.94477E+01   -0.57744E-10    0.69290E-09   -0.57744E-10    0.35868E-15
  1858    0.25718E+03   -0.10016E+01    0.71409E-09   -0.10016E+01    0.95084E+01   -0.58608E-10    0.71409E-09   -0.58608E-10    0.35779E-15
  1859    0.25595E+03   -0.10786E+01    0.73593E-09   -0.10786E+01    0.95696E+01   -0.59511E-10    0.73593E-09   -0.59511E-10    0.35690E-15
  1860    0.25473E+03   -0.11602E+01    0.75838E-09   -0.11602E+01    0.96291E+01   -0.60451E-10    0.75838E-09   -0.60451E-10    0.35600E-15
  1861    0.25353E+03   -0.12465E+01    0.78141E-09   -0.12465E+01    0.96892E+01   -0.61426E-10    0.78141E-09   -0.61426E-10    0.35512E-15
  1862    0.25234E+03   -0.13372E+01    0.80498E-09   -0.13372E+01    0.97484E+01   -0.62433E-10    0.80498E-09   -0.62433E-10    0.35423E-15
  1863    0.25115E+03   -0.14323E+01    0.82905E-09   -0.14323E+01    0.98074E+01   -0.63470E-10    0.82905E-09   -0.63470E-10    0.35335E-15
  1864    0.24998E+03   -0.15319E+01    0.85359E-09   -0.15319E+01    0.98669E+01   -0.64535E-10    0.85359E-09   -0.64535E-10    0.35247E-15
  1865    0.24882E+03   -0.16358E+01    0.87855E-09   -0.16358E+01    0.99249E+01   -0.65626E-10    0.87855E-09   -0.65626E-10    0.35159E-15
  1866    0.24768E+03   -0.17440E+01    0.90390E-09   -0.17440E+01    0.99819E+01   -0.66741E-10    0.90390E-09   -0.66741E-10    0.35071E-15
  1867    0.24653E+03   -0.18563E+01    0.92961E-09   -0.18563E+01    0.10039E+02   -0.67878E-10    0.92961E-09   -0.67878E-10    0.34984E-15
  1868    0.24541E+03   -0.19728E+01    0.95563E-09   -0.19728E+01    0.10095E+02   -0.69033E-10    0.95563E-09   -0.69033E-10    0.34897E-15
  1869    0.24430E+03   -0.20933E+01    0.98192E-09   -0.20933E+01    0.10150E+02   -0.70206E-10    0.98192E-09   -0.70206E-10    0.34810E-15
  1870    0.24320E+03   -0.22180E+01    0.10085E-08   -0.22180E+01    0.10205E+02   -0.71393E-10    0.10085E-08   -0.71393E-10    0.34723E-15
  1871    0.24211E+03   -0.23464E+01    0.10352E-08   -0.23464E+01    0.10260E+02   -0.72594E-10    0.10352E-08   -0.72594E-10    0.34637E-15
  1872    0.24104E+03   -0.24788E+01    0.10621E-08   -0.24788E+01    0.10313E+02   -0.73804E-10    0.10621E-08   -0.73804E-10    0.34551E-15
  1873    0.23998E+03   -0.26149E+01    0.10891E-08   -0.26149E+01    0.10366E+02   -0.75023E-10    0.10891E-08   -0.75023E-10    0.34465E-15
  1874    0.23894E+03   -0.27547E+01    0.11162E-08   -0.27547E+01    0.10417E+02   -0.76249E-10    0.11162E-08   -0.76249E-10    0.34380E-15
  1875    0.23791E+03   -0.28981E+01    0.11434E-08   -0.28981E+01    0.10468E+02   -0.77478E-10    0.11434E-08   -0.77478E-10    0.34294E-15
  1876    0.23689E+03   -0.30450E+01    0.11706E-08   -0.30450E+01    0.10519E+02   -0.78709E-10    0.11706E-08   -0.78709E-10    0.34209E-15
  1877    0.23589E+03   -0.31954E+01    0.11977E-08   -0.31954E+01    0.10568E+02   -0.79939E-10    0.11977E-08   -0.79939E-10    0.34124E-15
  1878    0.23489E+03   -0.33492E+01    0.12248E-08   -0.33492E+01    0.10616E+02   -0.81167E-10    0.12248E-08   -0.81167E-10    0.34039E-15
  1879    0.23392E+03   -0.35061E+01    0.12518E-08   -0.35061E+01    0.10663E+02   -0.82390E-10    0.12518E-08   -0.82390E-10    0.33955E-15
  1880    0.23297E+03   -0.36663E+01    0.12787E-08   -0.36663E+01    0.10709E+02   -0.83606E-10    0.12787E-08   -0.83606E-10    0.33871E-15
  1881    0.23202E+03   -0.38295E+01    0.13053E-08   -0.38295E+01    0.10755E+02   -0.84812E-10    0.13053E-08   -0.84812E-10    0.33787E-15
  1882    0.23109E+03   -0.39957E+01    0.13318E-08   -0.39957E+01    0.10800E+02   -0.86008E-10    0.13318E-08   -0.86008E-10    0.33703E-15
  1883    0.23018E+03   -0.41648E+01    0.13580E-08   -0.41648E+01    0.10843E+02   -0.87189E-10    0.13580E-08   -0.87189E-10    0.33620E-15
  1884    0.22928E+03   -0.43368E+01    0.13839E-08   -0.43368E+01    0.10886E+02   -0.88355E-10    0.13839E-08   -0.88355E-10    0.33536E-15
  1885    0.22840E+03   -0.45115E+01    0.14095E-08   -0.45115E+01    0.10928E+02   -0.89503E-10    0.14095E-08   -0.89503E-10    0.33453E-15
  1886    0.22753E+03   -0.46888E+01    0.14348E-08   -0.46888E+01    0.10969E+02   -0.90631E-10    0.14348E-08   -0.90631E-10    0.33370E-15
  1887    0.22668E+03   -0.48687E+01    0.14596E-08   -0.48687E+01    0.11008E+02   -0.91736E-10    0.14596E-08   -0.91736E-10    0.33288E-15
  1888    0.22585E+03   -0.50510E+01    0.14840E-08   -0.50510E+01    0.11046E+02   -0.92817E-10    0.14840E-08   -0.92817E-10    0.33206E-15
  1889    0.22502E+03   -0.52357E+01    0.15080E-08   -0.52357E+01    0.11083E+02   -0.93871E-10    0.15080E-08   -0.93871E-10    0.33123E-15
  1890    0.22422E+03   -0.54228E+01    0.15314E-08   -0.54228E+01    0.11120E+02   -0.94896E-10    0.15314E-08   -0.94896E-10    0.33042E-15
  1891    0.22344E+03   -0.56118E+01    0.15542E-08   -0.56118E+01    0.11155E+02   -0.95890E-10    0.15542E-08   -0.95890E-10    0.32960E-15
  1892    0.22266E+03   -0.58031E+01    0.15765E-08   -0.58031E+01    0.11189E+02   -0.96851E-10    0.15765E-08   -0.96851E-10    0.32878E-15
  1893    0.22190E+03   -0.59962E+01    0.15981E-08   -0.59962E+01    0.11222E+02   -0.97776E-10    0.15981E-08   -0.97776E-10    0.32797E-15
  1894    0.22117E+03   -0.61911E+01    0.16191E-08   -0.61911E+01    0.11254E+02   -0.98663E-10    0.16191E-08   -0.98663E-10    0.32716E-15
  1895    0.22044E+03   -0.63878E+01    0.16394E-08   -0.63878E+01    0.11285E+02   -0.99511E-10    0.16394E-08   -0.99511E-10    0.32635E-15
  1896    0.21973E+03   -0.65862E+01    0.16589E-08   -0.65862E+01    0.11315E+02   -0.10032E-09    0.16589E-08   -0.10032E-09    0.32555E-15
  1897    0.21905E+03   -0.67862E+01    0.16777E-08   -0.67862E+01    0.11342E+02   -0.10108E-09    0.16777E-08   -0.10108E-09    0.32475E-15
  1898    0.21837E+03   -0.69877E+01    0.16957E-08   -0.69877E+01    0.11369E+02   -0.10179E-09    0.16957E-08   -0.10179E-09    0.32395E-15
  1899    0.21771E+03   -0.71906E+01    0.17128E-08   -0.71906E+01    0.11395E+02   -0.10246E-09    0.17128E-08   -0.10246E-09    0.32315E-15
  1900    0.21706E+03   -0.73947E+01    0.17290E-08   -0.73947E+01    0.11419E+02   -0.10307E-09    0.17290E-08   -0.10307E-09    0.32235E-15
  1901    0.21644E+03   -0.76002E+01    0.17443E-08   -0.76002E+01    0.11442E+02   -0.10364E-09    0.17443E-08   -0.10364E-09    0.32156E-15
  1902    0.21584E+03   -0.78067E+01    0.17586E-08   -0.78067E+01    0.11463E+02   -0.10414E-09    0.17586E-08   -0.10414E-09    0.32076E-15
  1903    0.21524E+03   -0.80140E+01    0.17720E-08   -0.80140E+01    0.11483E+02   -0.10460E-09    0.17720E-08   -0.10460E-09    0.31997E-15
  1904    0.21468E+03   -0.82216E+01    0.17844E-08   -0.82216E+01    0.11503E+02   -0.10500E-09    0.17844E-08   -0.10500E-09    0.31919E-15
  1905    0.21410E+03   -0.84309E+01    0.17959E-08   -0.84309E+01    0.11521E+02   -0.10535E-09    0.17959E-08   -0.10535E-09    0.31840E-15
  1906    0.21356E+03   -0.86410E+01    0.18064E-08   -0.86410E+01    0.11537E+02   -0.10564E-09    0.18064E-08   -0.10564E-09    0.31762E-15
  1907    0.21303E+03   -0.88506E+01    0.18158E-08   -0.88506E+01    0.11553E+02   -0.10588E-09    0.18158E-08   -0.10588E-09    0.31684E-15
  1908    0.21252E+03   -0.90618E+01    0.18243E-08   -0.90618E+01    0.11567E+02   -0.10607E-09    0.18243E-08   -0.10607E-09    0.31606E-15
  1909    0.21202E+03   -0.92724E+01    0.18317E-08   -0.92724E+01    0.11579E+02   -0.10620E-09    0.18317E-08   -0.10620E-09    0.31528E-15
  1910    0.21154E+03   -0.94839E+01    0.18381E-08   -0.94839E+01    0.11592E+02   -0.10628E-09    0.18381E-08   -0.10628E-09    0.31450E-15
  1911    0.21108E+03   -0.96963E+01    0.18435E-08   -0.96963E+01    0.11602E+02   -0.10630E-09    0.18435E-08   -0.10630E-09    0.31373E-15
  1912    0.21064E+03   -0.99075E+01    0.18478E-08   -0.99075E+01    0.11610E+02   -0.10626E-09    0.18478E-08   -0.10626E-09    0.31296E-15
  1913    0.21022E+03   -0.10119E+02    0.18510E-08   -0.10119E+02    0.11618E+02   -0.10617E-09    0.18510E-08   -0.10617E-09    0.31219E-15
  1914    0.20980E+03   -0.10330E+02    0.18532E-08   -0.10330E+02    0.11623E+02   -0.10603E-09    0.18532E-08   -0.10603E-09    0.31143E-15
  1915    0.20941E+03   -0.10542E+02    0.18542E-08   -0.10542E+02    0.11628E+02   -0.10583E-09    0.18542E-08   -0.10583E-09    0.31066E-15
  1916    0.20902E+03   -0.10753E+02    0.18542E-08   -0.10753E+02    0.11632E+02   -0.10557E-09    0.18542E-08   -0.10557E-09    0.30990E-15
  1917    0.20866E+03   -0.10965E+02    0.18530E-08   -0.10965E+02    0.11633E+02   -0.10526E-09    0.18530E-08   -0.10526E-09    0.30914E-15
  1918    0.20831E+03   -0.11175E+02    0.18507E-08   -0.11175E+02    0.11634E+02   -0.10489E-09    0.18507E-08   -0.10489E-09    0.30838E-15
